element_id	element_type	length	n_cds_called	has_relaxase	relaxase_families	mpf_classes	n_mpf_classes	n_fa_fata_profiles	exclusion_family_hit	phylum	genus
NZ_CP029906_4234309..4499326	ICE	265018	253	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029911_4242516..4507775	ICE	265260	255	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029918_4221400..4503140	ICE	281741	265	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029922_4241647..4506906	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029928_4259024..4524199	ICE	265176	254	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029930_4241977..4507233	ICE	265257	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029932_4242656..4507915	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029933_4242424..4507684	ICE	265261	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029936_4242566..4507910	ICE	265345	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029938_4181154..4446414	ICE	265261	257	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029940_4244608..4509867	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029942_4244755..4509844	ICE	265090	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029944_4242936..4508195	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029945_4244315..4510912	ICE	266598	258	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029946_4243996..4509085	ICE	265090	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029949_4242889..4508148	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029950_4280737..4546010	ICE	265274	254	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029954_4243802..4509061	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029956_4259427..4524688	ICE	265262	257	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029958_4242815..4508074	ICE	265260	256	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029983_4619072..4786602	NA	167531	166	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP029989_2152273..2174140	IME	21868	24	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP029989_3540174..3569419	NA	29246	25	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NZ_CP029989_4693397..4704127	IME	10731	11	1	T4SS_MOBH,profile_MOBT	none	0	0		Proteobacteria	Salmonella
NZ_CP029995_4167899..4237053	ICE	69155	63	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP029995_816703..840016	NA	23314	26	1	T4SS_MOBH	none	0	0		Proteobacteria	Salmonella
NZ_CP029999_1125746..1146895	NA	21150	23	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP030007_4521009..4614991	NA	93983	99	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Enterobacter
NZ_CP030017_813014..928830	ICE	115817	114	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	none	0	6		Firmicutes	Streptococcus
NZ_CP030017_93727..99887	NA	6161	8	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP030022_589552..672687	ICE	83136	80	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	MPF_FA	1	13		Firmicutes	Streptococcus
NZ_CP030023_1277866..1317571	NA	39706	40	1	T4SS_MOBP1	none	0	0		Firmicutes	Streptococcus
NZ_CP030034_2088618..2154520	NA	65903	77	1	T4SS_MOBC,profile_MOBT	none	0	0		Bdellovibrionota	Bdellovibrio
NZ_CP030034_3143470..3243081	NA	99612	95	1	T4SS_MOBC,T4SS_MOBH	none	0	0		Bdellovibrionota	Bdellovibrio
NZ_CP030035_1398360..1412724	NA	14365	17	1	T4SS_MOBC	none	0	0		Bdellovibrionota	Bacteriovorax
NZ_CP030035_2564456..3061578	NA	497123	562	1	T4SS_MOBC,profile_MOBT	MPF_FA	1	2		Bdellovibrionota	Bacteriovorax
NZ_CP030036_2693484..2749740	NA	56257	57	1	T4SS_MOBP1	none	0	0		Proteobacteria	Bradyrhizobium
NZ_CP030036_818911..914199	ICE	95289	95	1	T4SS_MOBP1,profile_MOBT	none	0	0		Proteobacteria	Bradyrhizobium
NZ_CP030036_8263990..8528633	NA	264644	292	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Bradyrhizobium
NZ_CP030037_1963755..1993526	NA	29772	36	1	T4SS_MOBP1	none	0	0		Proteobacteria	Bradyrhizobium
NZ_CP030038_1775040..1805673	NA	30634	30	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Bradyrhizobium
NZ_CP030039_1975872..2018894	NA	43023	41	1	profile_MOBF	none	0	0		Actinobacteriota	Kocuria
NZ_CP030041_2180551..2232454	IME	51904	47	1	T4SS_MOBP1	none	0	0		Bacteroidota	Echinicola
NZ_CP030045_481122..503677	NA	22556	15	0	NA	none	0	0		Firmicutes	Enterococcus
NZ_CP030047_7302505..7344802	NA	42298	43	1	T4SS_MOBP1	none	0	0		Proteobacteria	Bradyrhizobium
NZ_CP030048_724567..736105	NA	11539	11	1	T4SS_MOBC	none	0	0		Proteobacteria	Bradyrhizobium
NZ_CP030063_2661759..2712526	NA	50768	54	0	NA	none	0	0		Firmicutes	Peribacillus
NZ_CP030073_3682978..3688586	NA	5609	7	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030073_4758169..4787657	NA	29489	39	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030073_6252792..6260017	NA	7226	6	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030073_9128376..9209399	NA	81024	79	1	profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030094_156571..295256	ICE	138686	132	1	T4SS_MOBP1	none	0	0		Bacteroidota	Prevotella
NZ_CP030094_1678105..1698687	IME	20583	19	1	T4SS_MOBP1	none	0	0		Bacteroidota	Prevotella
NZ_CP030094_1751466..1821189	NA	69724	67	1	T4SS_MOBP1	none	0	0		Bacteroidota	Prevotella
NZ_CP030095_828958..874733	NA	45776	43	1	T4SS_MOBP1	none	0	0		Bacteroidota	Prevotella
NZ_CP030104_1966047..2073157	NA	107111	104	1	T4SS_MOBB,T4SS_MOBP1	none	0	0		Bacteroidota	Muricauda
NZ_CP030104_3183237..3199750	IME	16514	14	1	T4SS_MOBP1	none	0	0		Bacteroidota	Muricauda
NZ_CP030104_610021..747696	ICE	137676	105	1	T4SS_MOBB	none	0	0		Bacteroidota	Muricauda
NZ_CP030106_833948..1314548	ICE	480601	465	0	NA	none	0	0		Proteobacteria	Acinetobacter
NZ_CP030111_1991079..2056710	IME	65632	74	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP030124_1750752..1874815	ICE	124064	121	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	14		Firmicutes	Streptococcus
NZ_CP030124_867492..1013558	NA	146067	154	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	12		Firmicutes	Streptococcus
NZ_CP030124_99156..105149	NA	5994	8	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP030125_1406760..1463244	ICE	56485	59	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP030125_2215827..2225378	NA	9552	9	0	NA	none	0	0		Firmicutes	Streptococcus
NZ_CP030142_18537..34816	NA	16280	19	1	profile_MOBT	none	0	0		Spirochaetota	Leptospira
NZ_CP030142_285726..323394	NA	37669	32	1	profile_MOBT	none	0	0		Spirochaetota	Leptospira
NZ_CP030150_344778..351057	NA	6280	9	1	profile_MOBT	none	0	1		Firmicutes	Bacillus
NZ_CP030172_1728573..1790738	ICE	62166	43	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP030175_743792..750806	NA	7015	8	1	T4SS_MOBH	none	0	0		Proteobacteria	Salmonella
NZ_CP030180_4214397..4294185	ICE	79789	92	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP030185_2238262..2572672	ICE	334411	325	1	profile_MOBT	none	0	2		Proteobacteria	Salmonella
NZ_CP030209_1928338..1965352	IME	37015	39	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP030211_3993417..4058454	ICE	65038	62	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP030219_1030105..1064119	NA	34015	37	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Salmonella
NZ_CP030219_4793592..4796360	NA	2769	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Salmonella
NZ_CP030233_4499831..4522130	ICE	22300	27	1	T4SS_MOBH	none	0	0		Proteobacteria	Salmonella
NZ_CP030238_918124..949274	IME	31151	32	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NZ_CP030279_1361171..1388084	NA	26914	23	1	profile_MOBF	none	0	0		Actinobacteriota	Propionibacterium
NZ_CP030279_2275122..2443465	ICE	168344	152	1	profile_MOBF	none	0	0		Actinobacteriota	Propionibacterium
NZ_CP030280_1012479..1075830	NA	63352	62	1	T4SS_MOBQ,profile_MOBF,profile_MOBM,profile_MOBT	none	0	0		Firmicutes_A	Blautia
NZ_CP030280_2610941..2649556	ICE	38616	53	1	T4SS_MOBB,profile_MOBT	MPF_FA	1	4		Firmicutes_A	Blautia
NZ_CP030280_293648..337906	IME	44259	39	1	T4SS_MOBV,profile_MOBT	none	0	0		Firmicutes_A	Blautia
NZ_CP030288_752870..847893	NA	95024	108	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP030328_2817115..2952779	NA	135665	150	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP030328_5865268..5868464	NA	3197	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas
NZ_CP030328_6165568..6191193	IME	25626	29	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas
NZ_CP030328_6407..111863	ICE	105457	126	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030347_343931..455133	ICE	111203	120	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Enterobacter
NZ_CP030352_1756097..1922582	NA	166486	178	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Novosphingobium
NZ_CP030353_483063..498293	NA	15231	16	1	T4SS_MOBQ	none	0	0		Proteobacteria	Novosphingobium
NZ_CP030771_1609669..1631272	NA	21604	25	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030771_4274028..4320612	IME	46585	43	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030771_4949143..4992815	NA	43673	49	1	profile_MOBF	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030771_6402246..6419122	NA	16877	24	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030771_7392308..7399598	NA	7291	8	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030776_460258..509659	IME	49402	37	0	NA	none	0	0		Firmicutes_A	Clostridium
NZ_CP030777_1284536..1296439	NA	11904	16	1	T4SS_MOBQ,profile_MOBT	none	0	0		Firmicutes_A	Faecalibacterium
NZ_CP030777_1904945..1917840	NA	12896	16	1	T4SS_MOBQ	none	0	5		Firmicutes_A	Faecalibacterium
NZ_CP030777_2436681..2459897	NA	23217	25	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Firmicutes_A	Faecalibacterium
NZ_CP030777_2858233..2870721	NA	12489	15	1	T4SS_MOBV	none	0	0		Firmicutes_A	Faecalibacterium
NZ_CP030777_712771..729276	NA	16506	16	1	T4SS_MOBV	none	0	0		Firmicutes_A	Faecalibacterium
NZ_CP030777_88799..138907	IME	50109	45	1	T4SS_MOBP1,T4SS_MOBQ	none	0	6		Firmicutes_A	Faecalibacterium
NZ_CP030788_111436..296656	ICE	185221	194	0	NA	none	0	0		Proteobacteria	Vibrio
NZ_CP030797_1719102..1736951	NA	17850	16	1	profile_MOBF	none	0	0		Actinobacteriota	Brevibacterium
NZ_CP030823_15756..57376	IME	41621	37	0	NA	none	0	0		Proteobacteria	Neisseria
NZ_CP030840_4866826..4944037	NA	77212	73	1	profile_MOBF,profile_MOBM	MPF_T	1	0		Acidobacteriota	Acidisarcina
NZ_CP030840_506063..526761	NA	20699	21	1	profile_MOBF	MPF_T	1	0		Acidobacteriota	Acidisarcina
NZ_CP030845_255210..264065	NA	8856	13	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP030848_2088413..2112711	IME	24299	22	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Sphingobacterium
NZ_CP030848_592544..606925	IME	14382	13	1	T4SS_MOBB	none	0	0		Bacteroidota	Sphingobacterium
NZ_CP030861_4536891..4635175	ICE	98285	124	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030862_5767225..5782510	NA	15286	21	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030865_4087438..4129062	NA	41625	39	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP030865_6125637..6139174	NA	13538	16	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP030910_1166409..1272911	ICE	106503	120	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030910_792439..897979	ICE	105541	108	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030911_5555242..5641369	ICE	86128	102	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030912_4834779..4921886	ICE	87108	97	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030912_5115173..5196828	IME	81656	67	1	T4SS_MOBQ,T4SS_MOBV,profile_MOBT	none	0	0		Proteobacteria	Pseudomonas
NZ_CP030912_5610710..5696287	ICE	85578	102	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030912_5989358..6038538	NA	49181	53	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030913_2454766..2494433	NA	39668	41	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP030913_5051863..5147447	ICE	95585	91	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030913_5492151..5581179	ICE	89029	105	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP030918_1736278..1782270	NA	45993	53	1	T4SS_MOBP1	none	0	0		Proteobacteria	Paracoccus
NZ_CP030919_1910622..1930439	IME	19818	18	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP030927_747616..808691	ICE	61076	68	1	T4SS_MOBP1	none	0	0		Firmicutes	Streptococcus
NZ_CP030930_3371873..3386521	NA	14649	17	1	profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030930_3868290..3883132	NA	14843	21	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030930_3958989..3974039	NA	15051	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP030932_1442441..1504949	ICE	62509	67	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Enterococcus_A
NZ_CP030932_2342924..2367441	NA	24518	25	1	profile_MOBT	none	0	1		Firmicutes	Enterococcus_A
NZ_CP030932_757006..896886	ICE	139881	125	1	T4SS_MOBC,profile_MOBM,profile_MOBT	MPF_FA	1	8		Firmicutes	Enterococcus_A
NZ_CP030936_2532493..2797766	ICE	265274	254	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP030936_4411320..4733841	ICE	322522	335	0	NA	none	0	1		Proteobacteria	Salmonella
NZ_CP030944_1321022..1333840	NA	12819	22	0	NA	none	0	0		Campylobacterota	Aliarcobacter
NZ_CP030944_80620..84377	NA	3758	4	0	NA	none	0	0		Campylobacterota	Aliarcobacter
NZ_CP031003_1450639..1472175	NA	21537	21	1	T4SS_MOBH	none	0	0		Firmicutes	Latilactobacillus
NZ_CP031003_1895477..1910170	NA	14694	15	1	profile_MOBT	none	0	1		Firmicutes	Latilactobacillus
NZ_CP031011_2987314..3027460	IME	40147	50	1	T4SS_MOBQ	none	0	0		Proteobacteria	Acinetobacter
NZ_CP031027_2249693..2276285	NA	26593	37	1	profile_MOBT	MPF_FA	1	4		Firmicutes	Enterococcus
NZ_CP031027_522746..577363	NA	54618	61	1	T4SS_MOBH,T4SS_MOBP1	none	0	1		Firmicutes	Enterococcus
NZ_CP031056_1178879..1214725	NA	35847	37	1	profile_MOBT	none	0	0		Proteobacteria	Vibrio
NZ_CP031058_2680676..2922692	ICE	242017	216	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Stenotrophomonas
NZ_CP031058_3435462..3540795	ICE	105334	114	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Stenotrophomonas
NZ_CP031061_5074149..5162911	ICE	88763	93	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP031088_379368..557315	NA	177948	209	0	NA	none	0	0		Firmicutes	Spiroplasma
NZ_CP031092_2511412..2583864	NA	72453	92	1	T4SS_MOBP1,T4SS_MOBP2,profile_MOBT	MPF_FA	1	2		Firmicutes	Salicibibacter
NZ_CP031092_253530..624717	ICE	371188	360	1	profile_MOBM	none	0	0		Firmicutes	Salicibibacter
NZ_CP031115_2558911..2601315	NA	42405	46	0	NA	none	0	0		Actinobacteriota	Rubrobacter
NZ_CP031123_1704308..1924256	ICE	219949	250	1	T4SS_MOBP1,profile_MOBT	none	0	1		Proteobacteria	Providencia
NZ_CP031130_31559..77920	IME	46362	44	1	T4SS_MOBV	none	0	0		Firmicutes	Staphylococcus
NZ_CP031131_24482..53171	IME	28690	28	1	T4SS_MOBV	none	0	0		Firmicutes	Staphylococcus
NZ_CP031140_2682912..2762119	ICE	79208	82	1	profile_MOBT	MPF_FA	1	6		Firmicutes	Lactiplantibacillus
NZ_CP031141_1100084..1160835	ICE	60752	53	1	profile_MOBM,profile_MOBT	MPF_FA	1	8		Firmicutes	Listeria
NZ_CP031142_4366564..4392934	IME	26371	19	0	NA	none	0	0		Actinobacteriota	Saccharopolyspora
NZ_CP031145_124977..170164	AICE	45188	47	0	NA	none	0	0		Actinobacteriota	Intrasporangium
NZ_CP031145_310686..323767	NA	13082	14	0	NA	none	0	0		Actinobacteriota	Intrasporangium
NZ_CP031145_3778022..3801089	NA	23068	28	0	NA	none	0	1		Actinobacteriota	Intrasporangium
NZ_CP031145_75685..88946	NA	13262	12	0	NA	none	0	0		Actinobacteriota	Intrasporangium
NZ_CP031153_2968359..3025050	NA	56692	73	0	NA	none	0	0		Bacteroidota	Kordia
NZ_CP031165_1304104..1324566	NA	20463	17	1	profile_MOBF	none	0	0		Actinobacteriota	Euzebya
NZ_CP031165_1747780..1755242	NA	7463	5	1	profile_MOBF	none	0	0		Actinobacteriota	Euzebya
NZ_CP031165_4581697..4600232	IME	18536	14	1	profile_MOBF	none	0	0		Actinobacteriota	Euzebya
NZ_CP031169_52091..71765	IME	19675	19	1	profile_MOBT	none	0	0		Firmicutes	Levilactobacillus
NZ_CP031194_3110259..3144240	NA	33982	40	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP031194_3672034..3686356	NA	14323	20	1	profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_CP031194_4049446..4085164	IME	35719	38	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP031194_4626446..4673225	AICE	46780	46	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP031194_6234979..6277287	NA	42309	48	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP031218_1729325..1741228	NA	11904	21	0	NA	none	0	0		Campylobacterota	Malaciobacter
NZ_CP031223_1723355..1791028	ICE	67674	82	1	T4SS_MOBC,profile_MOBT	none	0	1		Firmicutes	Psychrobacillus
NZ_CP031225_3597131..3600510	NA	3380	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas_E
NZ_CP031229_2671331..2697118	IME	25788	19	1	profile_MOBF,profile_MOBT	none	0	0		Actinobacteriota	Ornithinimicrobium
NZ_CP031229_302668..323013	NA	20346	19	1	profile_MOBF	none	0	0		Actinobacteriota	Ornithinimicrobium
NZ_CP031231_2945626..3002438	ICE	56813	41	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Escherichia
NZ_CP031239_868852..924556	ICE	55705	70	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Haemophilus
NZ_CP031246_1471615..1502090	NA	30476	33	1	T4SS_MOBQ,profile_MOBT	none	0	1		Firmicutes	Streptococcus
NZ_CP031248_1980997..1987148	NA	6152	10	0	NA	none	0	0		Firmicutes	Streptococcus
NZ_CP031263_1465100..1475515	NA	10416	11	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP031263_2245768..2252951	NA	7184	11	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP031263_4146857..4162613	NA	15757	19	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP031263_962522..970524	NA	8003	12	0	NA	none	0	0		Actinobacteriota	Micromonospora
NZ_CP031293_2879103..2887819	NA	8717	9	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP031321_2528417..2548066	IME	19650	21	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NZ_CP031329_698102..774076	NA	75975	77	0	NA	none	0	0		Proteobacteria	Neisseria
NZ_CP031333_1033942..1044829	IME	10888	10	0	NA	none	0	0		Proteobacteria	Neisseria
NZ_CP031356_2127791..2132281	NA	4491	5	0	NA	none	0	0		Actinobacteriota	Brachybacterium
NZ_CP031363_675424..720976	ICE	45553	42	1	T4SS_MOBP1	none	0	0		Proteobacteria	Agrobacterium
NZ_CP031418_3077705..3087041	NA	9337	12	0	NA	none	0	0		Actinobacteriota	Nocardia
NZ_CP031422_1431803..1469187	NA	37385	34	1	profile_MOBF	none	0	1		Actinobacteriota	Microbacterium
NZ_CP031423_339704..363232	NA	23529	25	1	profile_MOBF	none	0	0		Actinobacteriota	Microbacterium
NZ_CP031449_5597669..5708907	ICE	111239	117	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP031477_308350..354843	NA	46494	60	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Haemophilus_D
NZ_CP031507_1091376..1109747	IME	18372	16	1	T4SS_MOBC	none	0	0		Proteobacteria	Dickeya
NZ_CP031515_1761600..1812255	NA	50656	54	1	T4SS_MOBQ	none	0	0		Proteobacteria	Dickeya
NZ_CP031515_2870179..2893123	NA	22945	29	1	T4SS_MOBQ	none	0	0		Proteobacteria	Dickeya
NZ_CP031516_231380..278512	NA	47133	55	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_CP031518_2652019..2755657	NA	103639	86	1	T4SS_MOBP1	MPF_T	1	0		Spirochaetota	Treponema_D
NZ_CP031537_1591317..1621030	IME	29714	32	1	T4SS_MOBV	none	0	0		Firmicutes	Staphylococcus
NZ_CP031555_4440087..4449478	NA	9392	10	0	NA	MPF_T	1	0		Proteobacteria	Thalassospira
NZ_CP031556_1050303..1059149	NA	8847	13	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP031556_1074823..1085356	NA	10534	14	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP031556_1763097..1844146	ICE	81050	75	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP031557_210521..222271	NA	11751	10	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Bacteroidota	Flavobacterium
NZ_CP031557_2681455..2734969	NA	53515	46	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Bacteroidota	Flavobacterium
NZ_CP031557_2950790..2972775	IME	21986	19	1	T4SS_MOBP1	none	0	0		Bacteroidota	Flavobacterium
NZ_CP031565_3254046..3310174	NA	56129	56	1	T4SS_MOBP1	none	0	0		Proteobacteria	Enterobacter
NZ_CP031574_1542237..1656347	ICE	114111	118	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Enterobacter
NZ_CP031577_1758128..1781590	NA	23463	25	1	T4SS_MOBP1	none	0	0		Proteobacteria	Klebsiella
NZ_CP031577_4782854..5015043	ICE	232190	238	0	NA	none	0	0		Proteobacteria	Klebsiella
NZ_CP031598_4197881..4200200	NA	2320	2	1	T4SS_MOBP1,T4SS_MOBQ	none	0	0		Proteobacteria	Roseovarius
NZ_CP031606_1917394..2018342	ICE	100949	107	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas_E
NZ_CP031606_2736915..2814869	NA	77955	83	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP031606_3163058..3386026	ICE	222969	224	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas_E
NZ_CP031607_1268394..1316709	NA	48316	52	1	T4SS_MOBQ	none	0	0		Proteobacteria	Xanthomonas
NZ_CP031607_3751831..3770639	IME	18809	24	1	T4SS_MOBQ	none	0	0		Proteobacteria	Xanthomonas
NZ_CP031619_810369..852490	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031623_562512..601945	NA	39434	53	1	profile_MOBM,profile_MOBT	MPF_FA	1	4		Firmicutes	Streptococcus
NZ_CP031625_766733..808854	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031626_725230..767351	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031627_725479..767607	NA	42129	40	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031629_1107304..1149425	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031632_726140..768261	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031634_726907..769028	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031635_744124..872618	ICE	128495	131	1	T4SS_MOBP1,T4SS_MOBQ,profile_MOBM	MPF_FA	1	12		Firmicutes	Streptococcus
NZ_CP031638_767122..809243	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031639_726095..768216	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031640_1036852..1047993	NA	11142	14	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_CP031643_280835..289751	IME	8917	11	1	profile_MOBT	none	0	0		Firmicutes	Bacillus_A
