element	n_MPF_T	n_MPF_F	n_MPF_I	n_MPF_FA	n_MPF_FATA	n_MPF_G	n_MPF_B	n_MPF_C	phylum
NZ_CP034409_2315652..2529862	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034409_3802866..3893221	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP034413_2841292..2993923	0	0	0	1	9	0	0	0	Firmicutes_A
NZ_CP034413_977159..996236	0	0	0	0	6	0	0	0	Firmicutes_A
NZ_CP034415_1862728..1922244	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034415_744981..801122	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP034425_931962..979214	0	1	0	0	0	13	0	0	Proteobacteria
NZ_CP034432_29144..76586	0	0	0	0	0	0	1	0	Proteobacteria
NZ_CP034442_429066..536485	0	0	0	0	4	0	1	0	Firmicutes
NZ_CP034444_4126621..4185547	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034446_1661213..1787599	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP034446_6607362..6708039	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034447_6773919..6823826	8	0	0	0	0	0	2	0	Proteobacteria
NZ_CP034451_112853..135354	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034465_210637..460098	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP034482_1812756..1969900	5	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034483_1083196..1131725	4	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034483_2930248..2990098	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034543_1119448..1244973	0	0	0	0	6	0	0	0	Firmicutes
NZ_CP034653_2630254..2740822	6	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034689_511119..588969	8	0	0	0	0	1	0	0	Proteobacteria
NZ_CP034689_985455..1067524	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP034697_1028687..1064213	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP034717_1024408..1063667	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP034717_4299482..4331080	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP034752_2772231..2923607	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP034760_739376..794318	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP034836_6168989..6189435	1	0	1	0	0	0	0	0	Proteobacteria
NZ_CP034938_1086831..1170813	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP034949_1025408..1066752	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP035034_4304495..4379198	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP035088_4933870..5047204	0	1	0	0	1	15	0	0	Proteobacteria
NZ_CP035090_1690510..1734539	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP035107_433332..543390	0	0	0	0	1	0	9	0	Bacteroidota
NZ_CP035129_78175..166181	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP035130_859836..1048583	1	0	0	0	1	0	1	0	Firmicutes_A
NZ_CP035228_574718..581301	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP035276_3041821..3100074	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP035282_51664..152403	2	0	0	0	1	0	1	0	Firmicutes_A
NZ_CP035282_960755..1078358	2	0	0	1	9	0	0	0	Firmicutes_A
NZ_CP035283_2277118..2297592	0	0	0	0	1	0	0	0	Firmicutes_A
NZ_CP035383_4780731..4863403	0	0	0	0	0	12	0	0	Proteobacteria
NZ_CP035397_3989261..4035809	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035402_519703..550905	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035403_4073522..4106621	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035403_568041..592557	0	0	0	5	2	0	0	0	Firmicutes
NZ_CP035404_589828..614261	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035405_2707780..2778099	2	0	0	0	2	0	0	0	Firmicutes
NZ_CP035406_523782..553476	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP035406_972029..995360	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035411_514043..546814	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP035428_932571..991920	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP035433_729440..816136	0	0	0	6	3	0	0	0	Firmicutes
NZ_CP035435_1622053..1663789	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP035438_220284..289531	1	0	0	0	9	0	0	0	Firmicutes
NZ_CP035440_490991..535890	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP035444_188948..265960	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP035447_956277..1042058	0	0	0	6	3	0	0	0	Firmicutes
NZ_CP035501_3813035..4091335	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP035540_739390..794331	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP035541_1100516..1148505	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP035541_2500140..2578803	1	0	0	0	0	0	0	0	Firmicutes
NZ_CP035563_557360..663287	0	0	0	0	2	0	1	0	Firmicutes
NZ_CP035648_3359..94394	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP035666_2734556..2765357	0	0	0	0	0	0	1	0	Firmicutes
NZ_CP035666_28974..106985	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP035701_1092..333537	3	9	0	0	0	0	0	0	Proteobacteria
NZ_CP035739_1258629..1370775	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP035765_2318057..2372995	8	0	0	0	0	0	2	0	Proteobacteria
NZ_CP035806_1326042..1384689	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP035925_3693597..3807641	2	1	0	0	2	0	0	0	Firmicutes
NZ_CP036167_766339..900309	0	2	0	0	0	0	0	0	Proteobacteria
NZ_CP036175_2149699..2196835	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP036186_3406778..3425717	0	0	0	0	0	1	0	0	Proteobacteria
NZ_CP036249_2523351..2556198	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP036249_368698..460605	1	0	0	1	8	0	0	0	Firmicutes
NZ_CP036254_448131..618260	0	0	0	0	0	4	0	0	Proteobacteria
NZ_CP036255_4475218..4676215	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP036294_3803307..3916554	0	0	0	0	0	15	0	0	Proteobacteria
NZ_CP036305_739695..795413	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP036345_3270553..3343294	2	0	0	0	8	0	0	0	Firmicutes_A
NZ_CP036365_41921..101167	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP036365_4343423..4402937	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP036371_3120213..3177907	5	0	0	0	0	0	0	0	Proteobacteria
NZ_CP036376_591400..697611	0	0	0	0	13	0	2	0	Firmicutes
NZ_CP036403_281253..407504	1	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP036442_3553191..3611389	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP036491_1226787..1293565	1	0	0	0	0	0	0	0	Bacteroidota
NZ_CP036491_3270917..3310714	1	0	0	0	0	0	11	0	Bacteroidota
NZ_CP036491_507861..523896	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036539_2408617..2492949	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP036539_3296126..3320708	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP036539_559182..572069	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036539_718104..822380	0	0	0	0	0	0	2	0	Bacteroidota
NZ_CP036542_3950960..4008026	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP036546_216517..289653	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP036546_2404377..2423319	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036546_2491582..2551726	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP036546_2952506..2984524	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036546_4865357..4904826	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036550_2703903..2771046	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP036550_3124460..3196107	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036550_654998..660771	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP036553_2293365..2383506	0	0	0	0	0	0	5	0	Bacteroidota
NZ_CP036553_2860251..2925828	1	0	0	0	0	0	7	0	Bacteroidota
NZ_CP036553_3261885..3312982	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP036553_4488310..4547926	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP036553_4994931..5009696	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP037427_1604679..1614856	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP037427_3263002..3564648	0	0	0	0	0	0	7	0	Bacteroidota
NZ_CP037427_39831..64082	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP037440_1582421..1623592	2	0	0	0	1	1	4	0	Bacteroidota
NZ_CP037440_2597413..2604173	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP037440_2993358..3044318	0	0	0	0	0	0	12	0	Bacteroidota
NZ_CP037440_5406706..5484510	0	0	0	0	0	0	8	0	Bacteroidota
NZ_CP037812_3800505..4075969	2	0	0	5	1	0	0	0	Firmicutes_A
NZ_CP037821_2340860..2484684	0	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP037839_190926..452199	0	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP037839_2190734..2612552	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_CP037839_3858511..3984921	1	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP037867_2300471..2469942	0	0	0	0	0	15	0	0	Proteobacteria
NZ_CP037867_2522463..2681599	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP037867_2867885..2955939	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP037913_1993179..2037959	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP037928_743014..800356	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP037939_960211..1099340	0	0	0	0	2	0	1	0	Firmicutes
NZ_CP037940_2906456..3008112	0	0	0	0	2	0	0	0	Firmicutes
NZ_CP037940_75764..122103	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP037948_1876042..1938921	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP037951_2065472..2156093	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP037951_3692662..3829324	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP037952_726851..914771	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP037954_2921795..3055485	1	0	0	0	1	0	7	0	Bacteroidota
NZ_CP037955_2280559..2324804	0	0	0	0	0	1	0	0	Firmicutes
NZ_CP038020_530731..593424	0	0	0	0	5	0	0	0	Firmicutes
NZ_CP038020_848001..923690	1	0	0	0	5	0	0	0	Firmicutes
NZ_CP038157_2316932..2330789	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP038159_2629232..2641212	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP038258_824483..1392215	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038266_295612..352452	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP038266_3291584..3337321	2	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP038271_1971807..2018024	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038273_1653848..1766266	5	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038273_2422238..2448538	0	0	0	0	1	13	0	0	Proteobacteria
NZ_CP038273_5222..304112	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038383_1980714..2181475	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038452_913656..986379	1	0	0	0	0	0	0	0	Deinococcota
NZ_CP038462_3375464..3397329	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP038492_959295..972616	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038498_1019302..1104691	1	0	0	0	0	17	0	0	Proteobacteria
NZ_CP038644_3341150..3738517	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP038859_1375191..1823533	0	0	0	0	2	0	0	0	Proteobacteria
NZ_CP038871_2002937..2053915	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP038872_2222564..2275596	0	1	0	0	0	13	0	0	Proteobacteria
NZ_CP038995_2353905..2415287	1	0	0	0	0	0	0	0	Firmicutes
NZ_CP038995_2599302..2662740	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP038996_2659686..2723575	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP039219_1910377..2017337	1	0	6	0	1	0	0	0	Proteobacteria
NZ_CP039234_2110148..2207595	1	0	6	0	1	0	0	0	Proteobacteria
NZ_CP039248_3383450..3509580	0	11	0	0	1	0	0	0	Proteobacteria
NZ_CP039250_1161663..1235976	0	2	0	0	0	0	0	0	Proteobacteria
NZ_CP039250_3480613..3531095	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039250_408922..488317	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP039277_3091582..3203485	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039293_4920994..5036703	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039293_5102378..5233724	0	1	0	0	0	9	0	0	Proteobacteria
NZ_CP039293_5578776..5666623	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039327_4140827..4211214	1	0	0	0	0	17	0	0	Proteobacteria
NZ_CP039339_652273..695064	4	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039371_4254077..4396079	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP039380_496464..527096	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP039424_1517242..1637880	1	0	0	0	0	0	0	0	Actinobacteriota
NZ_CP039435_2421942..2473424	2	0	0	0	0	0	0	0	Proteobacteria
NZ_CP039456_1788224..1824888	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP039456_632109..681589	0	0	0	0	1	0	0	0	Bacteroidota
NZ_CP039457_1529578..1633298	0	0	0	2	2	0	0	0	Firmicutes
NZ_CP039457_2042817..2126454	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP039509_1299698..1498727	2	0	0	0	0	0	0	0	Proteobacteria
NZ_CP039520_1356472..1677269	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP039524_740302..796548	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039631_6267466..6457681	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP039631_6620561..6710705	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP039695_3127916..3170599	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039700_470332..500777	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP039707_990167..1079402	0	0	0	0	3	0	1	0	Firmicutes
NZ_CP039729_2602185..2664291	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP039791_710386..791227	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP039819_2027636..2087152	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP039819_885731..941871	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039929_1731535..1744842	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP039929_2843646..3025972	0	0	0	0	1	0	9	0	Bacteroidota
NZ_CP039929_624499..858710	0	0	1	0	1	0	8	0	Bacteroidota
NZ_CP039934_3006880..3046695	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP039988_3291158..3348053	6	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039988_5454570..5547141	1	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039990_3766887..3968677	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP039990_5251404..5335058	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP039993_1402233..1722648	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040017_70922..100943	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP040019_2340085..2349308	0	0	0	0	0	0	1	0	Actinobacteriota
NZ_CP040023_739334..794276	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040047_2704004..2763996	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040058_1479871..1520858	1	0	0	6	0	0	0	0	Firmicutes_A
NZ_CP040058_1868262..1919564	1	0	0	0	0	0	0	0	Firmicutes_A
NZ_CP040058_2017297..2083514	1	0	0	0	8	0	0	0	Firmicutes_A
NZ_CP040121_2857365..2874079	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP040121_2925712..2947095	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP040121_665373..681719	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP040127_5251106..5357222	1	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040182_4927856..5024873	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040230_2444633..2558522	1	0	0	5	2	0	0	0	Firmicutes
NZ_CP040235_1275679..1346888	1	0	0	0	7	0	0	0	Actinobacteriota
NZ_CP040297_3772712..3999344	0	0	0	0	1	0	0	0	Cyanobacteria
NZ_CP040324_3635628..3841819	0	0	0	0	0	15	0	0	Proteobacteria
NZ_CP040325_685238..753391	0	10	0	0	0	0	1	0	Proteobacteria
NZ_CP040368_263411..282058	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP040368_482798..649643	0	0	0	5	2	0	0	0	Firmicutes
NZ_CP040419_506448..577765	0	0	0	0	1	0	1	0	Firmicutes
NZ_CP040421_491704..573145	0	0	0	0	1	0	1	0	Firmicutes
NZ_CP040422_506541..585131	0	0	0	0	1	0	1	0	Firmicutes
NZ_CP040425_1341640..1930988	1	0	0	0	0	1	0	0	Proteobacteria
NZ_CP040425_2665294..2796417	2	7	0	0	1	0	0	0	Proteobacteria
NZ_CP040430_1361999..1597570	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP040431_2851175..2861684	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040432_3379737..3460041	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP040433_3644412..3710348	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP040434_3170415..3289204	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP040435_1625411..1695469	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP040435_2920926..3058760	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040439_1328248..1472094	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP040440_2553890..2781743	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP040442_1105071..1228606	1	0	0	0	1	0	5	0	Bacteroidota
NZ_CP040442_1320239..1590020	1	0	0	0	1	0	6	0	Bacteroidota
NZ_CP040442_3392919..3450415	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP040443_2649117..2727752	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP040443_993211..1182094	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP040449_1877495..1931856	2	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040468_1879854..2013196	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP040468_3001011..3021733	0	0	0	0	1	0	0	0	Bacteroidota
NZ_CP040506_521443..725955	1	0	0	0	1	0	0	0	Firmicutes_A
NZ_CP040518_1044750..1123679	1	0	0	7	2	0	0	0	Firmicutes_A
NZ_CP040518_1179557..1223158	0	0	0	1	6	0	0	0	Firmicutes_A
NZ_CP040518_1326010..1341341	0	0	0	0	6	0	1	0	Firmicutes_A
NZ_CP040518_1722688..1772410	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_CP040518_2800561..3038995	0	0	0	1	8	0	1	0	Firmicutes_A
NZ_CP040518_335864..415598	1	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP040518_690623..749645	1	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP040533_1849182..1908698	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040533_717641..772582	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040575_4145741..4278643	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP040576_1015770..1043651	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP040605_4084124..4096496	1	0	0	0	0	0	0	0	Actinobacteriota
NZ_CP040630_216562..287281	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP040630_2479897..2521693	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP040630_2589956..2638482	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP040630_5003562..5087520	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP040643_277095..408551	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP040667_2989557..3175321	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040684_27632..79163	0	0	0	0	0	15	0	0	Proteobacteria
NZ_CP040684_5922289..6005409	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040684_6304761..6463551	1	1	0	0	0	16	0	0	Proteobacteria
NZ_CP040709_96353..405439	0	0	0	0	0	0	1	0	Proteobacteria
NZ_CP040724_943723..1009425	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP040740_2579955..2644726	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP040798_2095414..2142801	0	0	0	2	0	0	0	0	Firmicutes
NZ_CP040798_2181510..2306645	2	0	0	0	1	0	0	0	Firmicutes
NZ_CP040804_385405..403173	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP040812_160538..213511	0	0	0	0	0	0	3	0	Bacteroidota
NZ_CP040812_3067540..3081714	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP040813_1993548..2089938	1	0	0	0	0	0	3	0	Bacteroidota
NZ_CP040861_2239236..2280150	0	1	0	0	0	8	0	0	Proteobacteria
NZ_CP040863_979823..1025946	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP040883_1039809..1078222	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP040887_2145316..2228738	1	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP040902_1981035..2362568	1	0	0	2	8	0	0	0	Firmicutes
NZ_CP040907_1543265..1584930	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP040993_4552091..4690416	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041010_1198537..1299090	2	0	0	5	1	0	0	0	Firmicutes
NZ_CP041010_12895..76442	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP041012_1115478..1151039	0	0	0	6	1	0	1	0	Firmicutes
NZ_CP041012_14067..80576	0	0	0	4	0	0	0	0	Firmicutes
NZ_CP041013_1254133..1357505	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP041013_4632641..4740660	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP041014_2004788..2040349	0	0	0	6	1	0	1	0	Firmicutes
NZ_CP041016_1243329..1490228	0	11	0	0	0	0	0	0	Proteobacteria
NZ_CP041016_1733993..1829743	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP041016_396517..460889	1	12	0	0	0	0	0	0	Proteobacteria
NZ_CP041025_2176812..2285379	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041025_2799985..2849922	5	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041025_530523..658008	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP041063_316107..352295	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP041091_1627940..1704103	2	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041091_2371624..2445677	1	0	0	0	2	0	0	0	Actinobacteriota
NZ_CP041091_658558..687608	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041129_4377985..4477354	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP041144_492120..499121	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP041185_1479270..1674469	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP041198_1226940..1258424	1	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041203_1616983..1719837	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041222_2503493..2621317	1	12	0	0	0	0	0	0	Proteobacteria
NZ_CP041230_3516539..3659143	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP041230_3760911..3778356	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP041230_5070339..5147912	1	0	0	0	1	0	10	0	Bacteroidota
NZ_CP041230_6485200..6495921	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP041236_4575838..4785470	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP041257_1883420..1904471	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP041257_2685089..2712499	0	1	0	0	0	0	0	0	Firmicutes
NZ_CP041257_665895..711866	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP041261_2717039..2779096	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP041270_1413666..1459974	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP041270_1785848..1847571	0	0	0	7	3	0	0	0	Firmicutes
NZ_CP041302_1863194..1921880	5	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041334_1081804..1170466	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP041344_120152..200452	0	0	0	4	0	0	0	0	Firmicutes
NZ_CP041348_174150..272209	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP041354_2293665..2389933	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP041354_2477520..2586692	3	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041354_5208858..5312808	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP041356_1144153..1185670	0	0	0	2	0	0	0	0	Firmicutes
NZ_CP041356_38786..120107	0	0	0	0	0	0	1	0	Firmicutes
NZ_CP041360_853670..928844	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP041373_1867543..1926911	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041373_744262..801180	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP041392_1918708..1976907	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041395_1099346..1200175	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP041395_1906732..1948299	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP041395_4538853..4631058	0	0	0	0	1	0	6	0	Bacteroidota
NZ_CP041395_5305152..5374418	1	0	0	0	0	0	11	0	Bacteroidota
NZ_CP041395_7028645..7070537	1	0	0	0	0	0	11	0	Bacteroidota
NZ_CP041395_905292..951395	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP041610_11947115..11959177	1	0	0	0	0	0	0	0	Actinobacteriota
NZ_CP041612_8113026..8136307	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041616_3866957..3903763	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041637_3291218..3526079	0	0	0	1	1	0	3	0	Bacteroidota
NZ_CP041644_3348673..3406865	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041668_265456..437031	8	0	1	0	0	0	0	0	Proteobacteria
NZ_CP041687_1866990..1931000	0	0	0	0	0	0	2	0	Bacteroidota
NZ_CP041687_654876..725553	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP041692_385250..432491	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041692_651977..681429	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP041713_1644973..1676591	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP041738_2665032..2764919	0	0	0	4	1	0	0	0	Firmicutes
NZ_CP041771_4614086..4707996	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP041773_1753120..1952630	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP041774_3829331..4043438	8	0	0	0	0	0	1	0	Proteobacteria
