dataset	mpf_class	min_seq_id	rep	n_elem	prevalence_pct	aa	known	lipobox_strict	lipobox_relaxed	tm_count	anchor_mode	passes
ice	MPF_FATA	0.7	24344	15	2.92	237		0	0	0	none	0
ice	MPF_FATA	0.7	24348	15	2.92	165		0	0	0	none	0
ice	MPF_FATA	0.7	24361	15	2.92	42		0	0	0	none	0
ice	MPF_FATA	0.7	172702	15	2.92	109		0	0	0	none	0
ice	MPF_FATA	0.7	317874	15	2.92	152		0	0	0	none	0
ice	MPF_FATA	0.7	357937	15	2.92	246		0	0	0	none	0
ice	MPF_FATA	0.7	355821	15	2.92	64		0	0	0	none	0
ice	MPF_FATA	0.7	266765	15	2.92	69		0	0	0	none	0
ice	MPF_FATA	0.7	461	15	2.92	250		0	0	0	none	0
ice	MPF_FATA	0.7	27864	15	2.92	103		0	0	0	none	0
ice	MPF_FATA	0.7	27869	15	2.92	108		0	0	0	none	0
ice	MPF_FATA	0.7	27909	15	2.92	227		0	0	0	none	0
ice	MPF_FATA	0.7	370713	14	2.72	129		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	148596	14	2.72	75		0	0	0	none	0
ice	MPF_FATA	0.7	21793	14	2.72	90		0	0	0	none	0
ice	MPF_FATA	0.7	21794	14	2.72	129		0	0	0	none	0
ice	MPF_FATA	0.7	24302	14	2.72	50		0	0	1	single_pass	1
ice	MPF_FATA	0.7	31070	14	2.72	107		0	0	0	none	0
ice	MPF_FATA	0.7	37140	14	2.72	57		0	0	0	none	0
ice	MPF_FATA	0.7	8559	14	2.72	61		0	0	0	none	0
ice	MPF_FATA	0.7	74336	14	2.72	108		0	0	0	none	0
ice	MPF_FATA	0.7	25453	14	2.72	170		0	0	0	none	0
ice	MPF_FATA	0.7	99696	14	2.72	116		0	0	0	none	0
ice	MPF_FATA	0.7	30639	14	2.72	220		0	0	0	none	0
ice	MPF_FATA	0.7	330540	14	2.72	108		0	0	0	none	0
ice	MPF_FATA	0.7	31883	14	2.72	120		0	0	0	none	0
ice	MPF_FATA	0.7	31884	14	2.72	121		0	0	0	none	0
ice	MPF_FATA	0.7	60213	14	2.72	171		0	0	0	none	0
ice	MPF_FATA	0.7	2801	13	2.53	58		0	0	0	none	0
ice	MPF_FATA	0.7	2802	13	2.53	75		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	2805	13	2.53	139		0	0	0	none	0
ice	MPF_FATA	0.7	2809	13	2.53	111		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	2810	13	2.53	198		0	0	0	none	0
ice	MPF_FATA	0.7	2813	13	2.53	214		0	0	1	single_pass	1
ice	MPF_FATA	0.7	147749	13	2.53	77		0	0	0	none	0
ice	MPF_FATA	0.7	62749	13	2.53	199		0	0	0	none	0
ice	MPF_FATA	0.7	62751	13	2.53	135		0	0	0	none	0
ice	MPF_FATA	0.7	21589	13	2.53	62		0	0	0	none	0
ice	MPF_FATA	0.7	24291	13	2.53	212		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24138	13	2.53	62		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	8531	13	2.53	118		1	0	0	lipid	1
ice	MPF_FATA	0.7	74293	13	2.53	192		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	27856	13	2.53	147		0	0	0	none	0
ice	MPF_FATA	0.7	96206	13	2.53	84		0	0	0	none	0
ice	MPF_FATA	0.7	10983	13	2.53	121		0	0	0	none	0
ice	MPF_FATA	0.7	12360	13	2.53	77		0	0	0	none	0
ice	MPF_FATA	0.7	12361	13	2.53	200		0	0	7	multi_pass	1
ice	MPF_FATA	0.7	12404	13	2.53	118		0	0	0	none	0
ice	MPF_FATA	0.7	90486	13	2.53	63		0	0	0	none	0
ice	MPF_FATA	0.7	221656	13	2.53	71		0	0	0	none	0
ice	MPF_FATA	0.7	76892	13	2.53	111		1	1	4	ambiguous	1
ice	MPF_FATA	0.7	76921	13	2.53	243		0	0	0	none	0
ice	MPF_FATA	0.7	76947	13	2.53	120		1	1	0	lipid	1
ice	MPF_FATA	0.7	355817	13	2.53	131		0	0	0	none	0
ice	MPF_FATA	0.7	266780	13	2.53	244		0	0	0	none	0
ice	MPF_FATA	0.7	6806	13	2.53	173		0	0	0	none	0
ice	MPF_FATA	0.7	6812	13	2.53	215		0	0	0	none	0
ice	MPF_FATA	0.7	6814	13	2.53	115		0	0	0	none	0
ice	MPF_FATA	0.7	6816	13	2.53	193		0	0	0	none	0
ice	MPF_FATA	0.7	249669	13	2.53	99		0	0	0	none	0
ice	MPF_FATA	0.7	6685	13	2.53	144		0	0	0	none	0
ice	MPF_FATA	0.7	6686	13	2.53	127		0	0	0	none	0
ice	MPF_FATA	0.7	6696	13	2.53	31		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6698	13	2.53	130		0	0	0	none	0
ice	MPF_FATA	0.7	6701	13	2.53	248		0	0	0	none	0
ice	MPF_FATA	0.7	6702	13	2.53	228		0	0	0	none	0
ice	MPF_FATA	0.7	6703	13	2.53	67		0	0	0	none	0
ice	MPF_FATA	0.7	6742	13	2.53	113		0	0	0	none	0
ice	MPF_FATA	0.7	6743	13	2.53	186		0	0	0	none	0
ice	MPF_FATA	0.7	6744	13	2.53	248		1	1	0	lipid	1
ice	MPF_FATA	0.7	6745	13	2.53	101		0	0	0	none	0
ice	MPF_FATA	0.7	6748	13	2.53	205		0	0	0	none	0
ice	MPF_FATA	0.7	6750	13	2.53	204		0	0	0	none	0
ice	MPF_FATA	0.7	6752	13	2.53	231		0	0	0	none	0
ice	MPF_FATA	0.7	6758	13	2.53	109		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6759	13	2.53	121		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6766	13	2.53	111		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6784	13	2.53	71		0	0	0	none	0
ice	MPF_FATA	0.7	6785	13	2.53	146		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6786	13	2.53	193		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	6787	13	2.53	192		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6790	13	2.53	206		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6791	13	2.53	231		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	6792	13	2.53	211		0	0	0	none	0
ice	MPF_FATA	0.7	6795	13	2.53	201		0	0	0	none	0
ice	MPF_FATA	0.7	6798	13	2.53	218		0	0	0	none	0
ice	MPF_FATA	0.7	6801	13	2.53	155		1	1	3	ambiguous	1
ice	MPF_FATA	0.7	6802	13	2.53	144		0	0	0	none	0
ice	MPF_FATA	0.7	6803	13	2.53	78		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	317754	13	2.53	82		0	0	0	none	0
ice	MPF_FATA	0.7	27890	13	2.53	82		0	0	0	none	0
ice	MPF_FATA	0.7	69926	13	2.53	119		0	0	0	none	0
ice	MPF_FATA	0.7	28999	13	2.53	157		0	0	0	none	0
ice	MPF_FATA	0.7	2792	12	2.33	92		0	0	0	none	0
ice	MPF_FATA	0.7	13603	12	2.33	83		0	0	0	none	0
ice	MPF_FATA	0.7	13610	12	2.33	46		0	0	0	none	0
ice	MPF_FATA	0.7	13617	12	2.33	249		0	0	0	none	0
ice	MPF_FATA	0.7	341704	12	2.33	74		0	0	0	none	0
ice	MPF_FATA	0.7	28485	12	2.33	96		0	0	0	none	0
ice	MPF_FATA	0.7	24362	12	2.33	192		0	0	0	none	0
ice	MPF_FATA	0.7	24367	12	2.33	250		0	0	0	none	0
ice	MPF_FATA	0.7	24368	12	2.33	241		0	0	0	none	0
ice	MPF_FATA	0.7	24371	12	2.33	191		0	0	0	none	0
ice	MPF_FATA	0.7	24372	12	2.33	202		0	0	0	none	0
ice	MPF_FATA	0.7	24374	12	2.33	210		0	0	0	none	0
ice	MPF_FATA	0.7	24380	12	2.33	204		0	0	0	none	0
ice	MPF_FATA	0.7	24382	12	2.33	186		0	0	0	none	0
ice	MPF_FATA	0.7	24384	12	2.33	63		0	0	0	none	0
ice	MPF_FATA	0.7	24385	12	2.33	39		0	0	0	none	0
ice	MPF_FATA	0.7	24390	12	2.33	111		0	0	0	none	0
ice	MPF_FATA	0.7	24391	12	2.33	101		0	0	0	none	0
ice	MPF_FATA	0.7	24398	12	2.33	241		0	0	0	none	0
ice	MPF_FATA	0.7	113757	12	2.33	93		0	0	0	none	0
ice	MPF_FATA	0.7	12359	12	2.33	126		0	0	0	none	0
ice	MPF_FATA	0.7	367395	12	2.33	167		0	0	0	none	0
ice	MPF_FATA	0.7	5948	12	2.33	138		0	0	0	none	0
ice	MPF_FATA	0.7	24423	12	2.33	189		0	0	0	none	0
ice	MPF_FATA	0.7	24424	12	2.33	144		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24428	12	2.33	130		0	0	0	none	0
ice	MPF_FATA	0.7	24429	12	2.33	95		0	0	0	none	0
ice	MPF_FATA	0.7	24485	12	2.33	92		0	0	0	none	0
ice	MPF_FATA	0.7	6553	12	2.33	176		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6564	12	2.33	197		0	0	0	none	0
ice	MPF_FATA	0.7	6565	12	2.33	222		1	1	0	lipid	1
ice	MPF_FATA	0.7	6569	12	2.33	178		0	0	0	none	0
ice	MPF_FATA	0.7	6581	12	2.33	77		0	0	0	none	0
ice	MPF_FATA	0.7	6583	12	2.33	172		0	0	0	none	0
ice	MPF_FATA	0.7	6601	12	2.33	226		0	0	5	multi_pass	1
ice	MPF_FATA	0.7	6602	12	2.33	231		0	0	0	none	0
ice	MPF_FATA	0.7	72147	12	2.33	58		0	0	0	none	0
ice	MPF_FATA	0.7	6808	12	2.33	79		0	0	0	none	0
ice	MPF_FATA	0.7	6609	12	2.33	195		0	0	0	none	0
ice	MPF_FATA	0.7	6612	12	2.33	217		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	6616	12	2.33	45		0	0	0	none	0
ice	MPF_FATA	0.7	6617	12	2.33	71		0	0	0	none	0
ice	MPF_FATA	0.7	6618	12	2.33	143		0	0	0	none	0
ice	MPF_FATA	0.7	6677	12	2.33	119		0	0	0	none	0
ice	MPF_FATA	0.7	330546	12	2.33	134		0	0	0	none	0
ice	MPF_FATA	0.7	45320	12	2.33	129		1	1	0	lipid	1
ice	MPF_FATA	0.7	27865	12	2.33	242		0	0	0	none	0
ice	MPF_FATA	0.7	27884	12	2.33	135		0	0	1	single_pass	1
ice	MPF_FATA	0.7	60215	12	2.33	244		0	0	0	none	0
ice	MPF_FATA	0.7	60216	12	2.33	121		0	0	0	none	0
ice	MPF_FATA	0.7	37635	12	2.33	75		0	0	0	none	0
ice	MPF_FATA	0.7	2787	11	2.14	31		0	0	0	none	0
ice	MPF_FATA	0.7	12422	11	2.14	154		0	0	0	none	0
ice	MPF_FATA	0.7	13565	11	2.14	200		0	0	0	none	0
ice	MPF_FATA	0.7	13566	11	2.14	143		0	0	0	none	0
ice	MPF_FATA	0.7	13569	11	2.14	199		0	0	1	single_pass	1
ice	MPF_FATA	0.7	44260	11	2.14	86		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	44263	11	2.14	100		0	0	0	none	0
ice	MPF_FATA	0.7	185708	11	2.14	250		1	1	0	lipid	1
ice	MPF_FATA	0.7	21798	11	2.14	113		0	0	0	none	0
ice	MPF_FATA	0.7	21799	11	2.14	98		0	0	0	none	0
ice	MPF_FATA	0.7	52276	11	2.14	162		0	0	0	none	0
ice	MPF_FATA	0.7	24061	11	2.14	160		0	0	5	multi_pass	1
ice	MPF_FATA	0.7	24082	11	2.14	56		0	0	1	single_pass	1
ice	MPF_FATA	0.7	15796	11	2.14	182		0	0	0	none	0
ice	MPF_FATA	0.7	15797	11	2.14	133		0	0	0	none	0
ice	MPF_FATA	0.7	15798	11	2.14	186		0	0	0	none	0
ice	MPF_FATA	0.7	62569	11	2.14	205		0	0	0	none	0
ice	MPF_FATA	0.7	62586	11	2.14	96		0	0	3	multi_pass	1
ice	MPF_FATA	0.7	37149	11	2.14	72		0	0	0	none	0
ice	MPF_FATA	0.7	24133	11	2.14	60		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	24134	11	2.14	180		0	0	0	none	0
ice	MPF_FATA	0.7	134814	11	2.14	199		0	0	0	none	0
ice	MPF_FATA	0.7	74343	11	2.14	186		0	0	0	none	0
ice	MPF_FATA	0.7	74350	11	2.14	142		0	0	0	none	0
ice	MPF_FATA	0.7	99683	11	2.14	104		0	0	0	none	0
ice	MPF_FATA	0.7	233869	11	2.14	94		0	0	0	none	0
ice	MPF_FATA	0.7	280011	11	2.14	77		0	0	0	none	0
ice	MPF_FATA	0.7	44178	11	2.14	109		0	0	0	none	0
ice	MPF_FATA	0.7	12322	11	2.14	99		0	0	0	none	0
ice	MPF_FATA	0.7	12392	11	2.14	65		0	0	0	none	0
ice	MPF_FATA	0.7	28284	11	2.14	190		0	0	0	none	0
ice	MPF_FATA	0.7	376634	11	2.14	167		0	0	0	none	0
ice	MPF_FATA	0.7	24417	11	2.14	233		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24431	11	2.14	196		1	1	0	lipid	1
ice	MPF_FATA	0.7	24432	11	2.14	153		0	0	0	none	0
ice	MPF_FATA	0.7	24433	11	2.14	126		0	0	0	none	0
ice	MPF_FATA	0.7	24434	11	2.14	86		0	0	0	none	0
ice	MPF_FATA	0.7	24438	11	2.14	181		0	0	0	none	0
ice	MPF_FATA	0.7	24439	11	2.14	165		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24440	11	2.14	86		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	24441	11	2.14	234		0	0	5	multi_pass	1
ice	MPF_FATA	0.7	24442	11	2.14	128		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	24443	11	2.14	75		0	1	2	multi_pass	1
ice	MPF_FATA	0.7	24444	11	2.14	145		0	0	0	none	0
ice	MPF_FATA	0.7	24446	11	2.14	209		0	0	0	none	0
ice	MPF_FATA	0.7	24447	11	2.14	150		0	0	0	none	0
ice	MPF_FATA	0.7	24448	11	2.14	149		0	0	0	none	0
ice	MPF_FATA	0.7	24450	11	2.14	226		0	0	8	multi_pass	1
ice	MPF_FATA	0.7	24454	11	2.14	66		0	0	0	none	0
ice	MPF_FATA	0.7	24456	11	2.14	37		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24462	11	2.14	177		0	0	3	multi_pass	1
ice	MPF_FATA	0.7	24463	11	2.14	84		0	0	0	none	0
ice	MPF_FATA	0.7	24464	11	2.14	80		0	0	0	none	0
ice	MPF_FATA	0.7	24465	11	2.14	92		0	0	0	none	0
ice	MPF_FATA	0.7	24468	11	2.14	185		0	0	0	none	0
ice	MPF_FATA	0.7	24471	11	2.14	186		0	0	0	none	0
ice	MPF_FATA	0.7	24472	11	2.14	216		0	0	8	multi_pass	1
ice	MPF_FATA	0.7	6548	11	2.14	201		0	0	0	none	0
ice	MPF_FATA	0.7	6554	11	2.14	57		0	0	0	none	0
ice	MPF_FATA	0.7	6555	11	2.14	49		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6560	11	2.14	74		0	0	0	none	0
ice	MPF_FATA	0.7	6571	11	2.14	56		0	0	0	none	0
ice	MPF_FATA	0.7	6573	11	2.14	145		0	0	0	none	0
ice	MPF_FATA	0.7	6580	11	2.14	57		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6590	11	2.14	70		0	0	0	none	0
ice	MPF_FATA	0.7	6598	11	2.14	189		0	0	0	none	0
ice	MPF_FATA	0.7	30934	11	2.14	93		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	6613	11	2.14	94		0	0	0	none	0
ice	MPF_FATA	0.7	6631	11	2.14	193		0	0	0	none	0
ice	MPF_FATA	0.7	6644	11	2.14	77		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6647	11	2.14	167		0	0	0	none	0
ice	MPF_FATA	0.7	6648	11	2.14	176		0	0	0	none	0
ice	MPF_FATA	0.7	6687	11	2.14	72		1	1	0	lipid	1
ice	MPF_FATA	0.7	6699	11	2.14	172		0	0	0	none	0
ice	MPF_FATA	0.7	198813	11	2.14	180		0	0	0	none	0
ice	MPF_FATA	0.7	551	11	2.14	152		0	0	0	none	0
ice	MPF_FATA	0.7	6756	11	2.14	102		0	0	0	none	0
ice	MPF_FATA	0.7	6765	11	2.14	240		0	0	0	none	0
ice	MPF_FATA	0.7	6777	11	2.14	192		0	0	0	none	0
ice	MPF_FATA	0.7	28279	11	2.14	194		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	107579	11	2.14	111		0	0	0	none	0
ice	MPF_FATA	0.7	60219	11	2.14	133		0	0	0	none	0
ice	MPF_FATA	0.7	2840	11	2.14	59		0	0	0	none	0
ice	MPF_FATA	0.7	2864	11	2.14	202		0	0	0	none	0
ice	MPF_FATA	0.7	129090	11	2.14	155		0	0	0	none	0
ice	MPF_FATA	0.7	13552	10	1.95	170		0	0	0	none	0
ice	MPF_FATA	0.7	13556	10	1.95	137		0	0	0	none	0
ice	MPF_FATA	0.7	13572	10	1.95	117		0	0	0	none	0
ice	MPF_FATA	0.7	13606	10	1.95	244		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	13607	10	1.95	248		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	44251	10	1.95	149		0	0	0	none	0
ice	MPF_FATA	0.7	44254	10	1.95	196		0	0	1	single_pass	1
ice	MPF_FATA	0.7	185718	10	1.95	246		0	0	0	none	0
ice	MPF_FATA	0.7	24079	10	1.95	168		0	0	0	none	0
ice	MPF_FATA	0.7	24080	10	1.95	103		0	0	3	multi_pass	1
ice	MPF_FATA	0.7	24092	10	1.95	102		0	0	0	none	0
ice	MPF_FATA	0.7	24094	10	1.95	124		0	0	0	none	0
ice	MPF_FATA	0.7	24099	10	1.95	154		0	0	0	none	0
ice	MPF_FATA	0.7	24307	10	1.95	153		0	0	0	none	0
ice	MPF_FATA	0.7	62645	10	1.95	96		0	0	0	none	0
ice	MPF_FATA	0.7	24100	10	1.95	120		0	0	0	none	0
ice	MPF_FATA	0.7	74356	10	1.95	111		0	0	0	none	0
ice	MPF_FATA	0.7	35857	10	1.95	134		0	0	0	none	0
ice	MPF_FATA	0.7	27849	10	1.95	248		0	0	0	none	0
ice	MPF_FATA	0.7	27851	10	1.95	172		0	0	0	none	0
ice	MPF_FATA	0.7	27852	10	1.95	140		0	0	0	none	0
ice	MPF_FATA	0.7	27853	10	1.95	245		0	0	0	none	0
ice	MPF_FATA	0.7	27854	10	1.95	95		0	0	0	none	0
ice	MPF_FATA	0.7	23953	10	1.95	109		0	0	0	none	0
ice	MPF_FATA	0.7	375236	10	1.95	89		0	0	0	none	0
ice	MPF_FATA	0.7	62508	10	1.95	248		0	0	0	none	0
ice	MPF_FATA	0.7	24476	10	1.95	175		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24477	10	1.95	188		0	0	1	single_pass	1
ice	MPF_FATA	0.7	24482	10	1.95	173		0	0	1	single_pass	1
ice	MPF_FATA	0.7	6531	10	1.95	165		0	0	0	none	0
ice	MPF_FATA	0.7	6536	10	1.95	140		0	0	0	none	0
ice	MPF_FATA	0.7	6540	10	1.95	196		0	0	0	none	0
ice	MPF_FATA	0.7	6544	10	1.95	201		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	6582	10	1.95	149		0	0	5	multi_pass	1
ice	MPF_FATA	0.7	6684	10	1.95	221		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	6793	10	1.95	66		0	0	0	none	0
ice	MPF_FATA	0.7	317763	10	1.95	50		0	0	0	none	0
ice	MPF_FATA	0.7	27897	10	1.95	148		0	0	0	none	0
ice	MPF_FATA	0.7	31821	10	1.95	246		0	0	0	none	0
ice	MPF_FATA	0.7	60210	10	1.95	231		0	0	8	multi_pass	1
ice	MPF_FATA	0.7	285417	10	1.95	235		0	0	0	none	0
ice	MPF_FATA	0.7	364979	10	1.95	139		0	0	0	none	0
ice	MPF_FATA	0.7	254295	9	1.75	132		0	0	0	none	0
ice	MPF_FATA	0.7	13553	9	1.75	57		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	13561	9	1.75	74		0	0	2	multi_pass	1
ice	MPF_FATA	0.7	13594	9	1.75	246		0	0	8	multi_pass	1
ice	MPF_FATA	0.7	44252	9	1.75	167		0	0	0	none	0
ice	MPF_FATA	0.7	13676	9	1.75	175		0	0	0	none	0
ice	MPF_FATA	0.7	21814	9	1.75	181		0	0	0	none	0
ice	MPF_FATA	0.7	15901	9	1.75	43		0	0	0	none	0
ice	MPF_FATA	0.7	37281	9	1.75	183		0	0	0	none	0
ice	MPF_FATA	0.7	24105	9	1.75	227		0	0	0	none	0
ice	MPF_FATA	0.7	24108	9	1.75	220		0	0	0	none	0
ice	MPF_FATA	0.7	24109	9	1.75	212		0	0	0	none	0
ice	MPF_FATA	0.7	24110	9	1.75	201		0	0	0	none	0
ice	MPF_FATA	0.7	74309	9	1.75	125		0	0	0	none	0
ice	MPF_FATA	0.7	74351	9	1.75	134		0	0	0	none	0
ice	MPF_FATA	0.7	74352	9	1.75	70		0	0	0	none	0
ice	MPF_FATA	0.7	74354	9	1.75	186		0	0	0	none	0
ice	MPF_FATA	0.7	99655	9	1.75	79		0	0	0	none	0
ice	MPF_FATA	0.7	190787	9	1.75	103		0	0	0	none	0
ice	MPF_FATA	0.7	23273	9	1.75	235		0	0	0	none	0
ice	MPF_FATA	0.7	23927	9	1.75	230		0	0	0	none	0
ice	MPF_FATA	0.7	23930	9	1.75	186		0	0	0	none	0
ice	MPF_FATA	0.7	23931	9	1.75	163		0	0	0	none	0
ice	MPF_FATA	0.7	23932	9	1.75	183		0	0	0	none	0
ice	MPF_FATA	0.7	23940	9	1.75	198		0	0	0	none	0
ice	MPF_FATA	0.7	23941	9	1.75	172		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	44147	9	1.75	57		0	0	0	none	0
ice	MPF_FATA	0.7	44181	9	1.75	68		0	0	0	none	0
ice	MPF_FATA	0.7	96167	9	1.75	121		0	0	0	none	0
ice	MPF_FATA	0.7	12316	9	1.75	223		0	0	0	none	0
ice	MPF_FATA	0.7	378590	9	1.75	193		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	28280	9	1.75	233		0	0	5	multi_pass	1
ice	MPF_FATA	0.7	61144	9	1.75	140		0	0	0	none	0
ice	MPF_FATA	0.7	5953	9	1.75	183		0	0	0	none	0
ice	MPF_FATA	0.7	113875	9	1.75	72		0	0	0	none	0
ice	MPF_FATA	0.7	6518	9	1.75	88		1	1	0	lipid	1
ice	MPF_FATA	0.7	6522	9	1.75	61		1	1	0	lipid	1
ice	MPF_FATA	0.7	6523	9	1.75	108		0	0	0	none	0
ice	MPF_FATA	0.7	6529	9	1.75	95		0	0	0	none	0
ice	MPF_FATA	0.7	51950	9	1.75	134		0	0	0	none	0
ice	MPF_FATA	0.7	132212	9	1.75	113		0	0	0	none	0
ice	MPF_FATA	0.7	6662	9	1.75	88		0	0	0	none	0
ice	MPF_FATA	0.7	186097	9	1.75	136		0	1	0	none	0
ice	MPF_FATA	0.7	71501	9	1.75	61		0	0	0	none	0
ice	MPF_FATA	0.7	45324	9	1.75	88		0	0	0	none	0
ice	MPF_FATA	0.7	97837	9	1.75	151		0	0	0	none	0
ice	MPF_FATA	0.7	112819	9	1.75	90		0	0	0	none	0
ice	MPF_FATA	0.7	112838	9	1.75	232		0	0	0	none	0
ice	MPF_FATA	0.7	112840	9	1.75	238		0	0	0	none	0
ice	MPF_FATA	0.7	112841	9	1.75	250		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	112842	9	1.75	228		0	0	6	multi_pass	1
ice	MPF_FATA	0.7	112845	9	1.75	134		0	0	0	none	0
ice	MPF_FATA	0.7	172739	9	1.75	113		0	0	0	none	0
ice	MPF_FATA	0.7	31913	8	1.56	162		0	0	0	none	0
ice	MPF_FATA	0.7	13547	8	1.56	111		0	0	4	multi_pass	1
ice	MPF_FATA	0.7	13549	8	1.56	92		0	0	3	multi_pass	1
ice	MPF_FATA	0.7	13550	8	1.56	100		0	0	3	multi_pass	1
ice	MPF_FATA	0.7	13595	8	1.56	145		0	0	0	none	0
ice	MPF_FATA	0.7	375826	8	1.56	121		0	0	0	none	0
ice	MPF_FATA	0.7	13669	8	1.56	165		0	0	0	none	0
ice	MPF_FATA	0.7	99820	8	1.56	212		0	0	0	none	0
ice	MPF_FATA	0.7	24077	8	1.56	55		0	0	0	none	0
ice	MPF_FATA	0.7	64039	8	1.56	79		0	0	0	none	0
ice	MPF_G	0.5	14220	403	35.14	186		0	0	0	none	0
ice	MPF_G	0.5	106958	397	34.61	192		0	0	0	none	0
ice	MPF_G	0.5	234176	397	34.61	158		0	0	0	none	0
ice	MPF_G	0.5	130262	379	33.04	191		0	0	0	none	0
ice	MPF_G	0.5	5099	366	31.91	203		0	0	0	none	0
ice	MPF_G	0.5	2006	356	31.04	81		0	0	0	none	0
ice	MPF_G	0.5	223238	327	28.51	65		0	0	0	none	0
ice	MPF_G	0.5	73737	298	25.98	133		0	0	0	none	0
ice	MPF_G	0.5	49082	293	25.54	155		0	0	0	none	0
ice	MPF_G	0.5	221508	274	23.89	70		0	0	0	none	0
ice	MPF_G	0.5	292167	248	21.62	181		0	0	0	none	0
ice	MPF_G	0.5	355482	234	20.4	186		0	0	0	none	0
ice	MPF_G	0.5	384619	228	19.88	100		0	0	0	none	0
ice	MPF_G	0.5	149177	217	18.92	195		0	0	1	single_pass	1
ice	MPF_G	0.5	139949	215	18.74	130		0	0	0	none	0
ice	MPF_G	0.5	162670	209	18.22	103		0	0	0	none	0
ice	MPF_G	0.5	106052	208	18.13	172		0	1	0	none	0
ice	MPF_G	0.5	287321	190	16.56	247		0	0	0	none	0
ice	MPF_G	0.5	323246	183	15.95	104		0	0	0	none	0
ice	MPF_G	0.5	116450	180	15.69	226		0	0	1	single_pass	1
ice	MPF_G	0.5	192491	172	15.0	206		0	0	1	single_pass	1
ice	MPF_G	0.5	94491	171	14.91	117		0	0	0	none	0
ice	MPF_G	0.5	129502	170	14.82	229		0	0	0	none	0
ice	MPF_G	0.5	53429	169	14.73	241		0	0	0	none	0
ice	MPF_G	0.5	162586	168	14.65	250		0	0	0	none	0
ice	MPF_G	0.5	6061	165	14.39	86		0	0	0	none	0
ice	MPF_G	0.5	321	163	14.21	172		0	0	0	none	0
ice	MPF_G	0.5	207922	157	13.69	180		0	0	0	none	0
ice	MPF_G	0.5	106937	157	13.69	41		0	0	1	single_pass	1
ice	MPF_G	0.5	6074	156	13.6	89		0	0	0	none	0
ice	MPF_G	0.5	107028	156	13.6	93		0	0	0	none	0
ice	MPF_G	0.5	320731	154	13.43	61		0	0	0	none	0
ice	MPF_G	0.5	109943	154	13.43	127		0	0	0	none	0
ice	MPF_G	0.5	29413	153	13.34	58		0	0	2	multi_pass	1
ice	MPF_G	0.5	187512	152	13.25	227		0	0	0	none	0
ice	MPF_G	0.5	6043	150	13.08	177		0	0	0	none	0
ice	MPF_G	0.5	346071	150	13.08	90		0	0	0	none	0
ice	MPF_G	0.5	6046	149	12.99	176		0	0	1	single_pass	1
ice	MPF_G	0.5	323523	147	12.82	119		0	0	0	none	0
ice	MPF_G	0.5	6003	147	12.82	165		0	0	0	none	0
ice	MPF_G	0.5	6060	146	12.73	120		0	0	0	none	0
ice	MPF_G	0.5	141903	146	12.73	91		0	0	0	none	0
ice	MPF_G	0.5	159828	145	12.64	124		0	0	0	none	0
ice	MPF_G	0.5	6014	144	12.55	85		0	0	0	none	0
ice	MPF_G	0.5	224347	142	12.38	92		1	0	0	lipid	1
ice	MPF_G	0.5	2602	141	12.29	135		0	0	0	none	0
ice	MPF_G	0.5	6054	141	12.29	52		0	0	0	none	0
