element	n_MPF_T	n_MPF_F	n_MPF_I	n_MPF_FA	n_MPF_FATA	n_MPF_G	n_MPF_B	n_MPF_C
NZ_CP095640.1	7	0	0	0	0	0	0	0
NZ_CP095641.1	0	12	0	0	1	0	0	0
NZ_CP095642.1	7	0	0	0	0	0	0	0
NZ_CP095643.1	0	12	0	0	1	0	0	0
NZ_CP095644.1	0	12	0	0	1	0	0	0
NZ_CP095645.1	0	12	0	0	1	0	0	0
NZ_CP095646.1	0	12	0	0	1	0	0	0
NZ_CP095647.1	0	12	0	0	0	0	0	0
NZ_CP095648.1	0	12	0	0	1	0	0	0
NZ_CP095649.1	0	10	0	0	0	0	0	0
NZ_CP095650.1	0	12	0	0	1	0	0	0
NZ_CP095651.1	0	4	0	0	1	0	0	0
NZ_CP095652.1	0	1	0	0	0	0	0	0
NZ_CP095654.1	0	12	0	0	0	0	0	0
NZ_CP095655.1	0	12	0	0	1	0	0	0
NZ_CP095656.1	0	12	0	0	1	0	0	0
NZ_CP095658.1	0	2	0	0	0	0	0	0
NZ_CP095659.1	0	12	0	0	1	0	0	0
NZ_CP095660.1	0	12	0	0	1	0	0	0
NZ_CP095661.1	0	12	0	0	1	0	0	0
NZ_CP095662.1	0	11	0	0	0	0	0	0
NZ_CP095663.1	0	12	0	0	1	0	0	0
NZ_CP095664.1	0	8	0	0	1	0	0	0
NZ_CP095665.1	0	12	0	0	1	0	0	0
NZ_CP095666.1	0	12	0	0	1	0	0	0
NZ_CP095667.1	0	10	0	0	0	0	0	0
NZ_CP095668.1	7	0	0	0	0	0	0	0
NZ_CP095669.1	0	12	0	0	1	0	0	0
NZ_CP095670.1	0	12	0	0	1	0	0	0
NZ_CP095671.1	0	11	0	0	0	0	0	0
NZ_CP095672.1	7	0	0	0	0	0	0	0
NZ_CP095673.1	0	12	0	0	1	0	0	0
NZ_CP095674.1	0	9	0	0	0	0	0	0
NZ_CP095675.1	7	0	0	0	0	0	0	0
NZ_CP095676.1	2	12	0	0	0	0	0	0
NZ_CP095678.1	7	0	0	0	0	0	0	0
NZ_CP095680.1	0	12	0	0	0	0	0	0
NZ_CP095681.1	0	12	0	0	1	0	0	0
NZ_CP095682.1	0	12	0	0	0	0	0	0
NZ_CP095683.1	0	12	0	0	1	0	0	0
NZ_CP095685.1	7	0	0	0	0	0	0	0
NZ_CP095722.1	2	0	0	0	2	0	0	0
NZ_CP095725.1	0	0	0	0	2	0	0	0
NZ_CP095729.1	2	0	0	0	2	0	0	0
NZ_CP095734.1	1	0	0	0	0	14	0	0
NZ_CP095745.1	2	0	0	1	6	0	1	0
NZ_CP095746.1	2	0	0	0	1	0	0	0
NZ_CP095763.1	2	11	0	0	0	0	0	0
NZ_CP095764.1	0	0	0	0	1	0	0	0
NZ_CP095771.1	0	0	2	0	0	0	0	0
NZ_CP095777.1	2	12	0	0	1	0	0	0
NZ_CP095778.1	0	11	0	0	0	0	0	0
NZ_CP095779.1	7	0	0	0	0	0	0	0
NZ_CP095781.1	2	12	0	0	1	0	0	0
NZ_CP095782.1	0	11	0	0	0	0	0	0
NZ_CP095783.1	7	0	0	0	0	0	0	0
NZ_CP095787.1	0	11	0	0	0	0	0	0
NZ_CP095789.1	0	12	0	0	0	0	0	0
NZ_CP095790.1	1	0	15	0	0	0	0	0
NZ_CP095791.1	1	0	15	0	0	0	0	0
NZ_CP095792.1	7	0	0	0	0	0	0	0
NZ_CP095844.1	0	11	0	0	0	0	0	0
NZ_CP095849.1	2	0	0	0	0	0	5	0
NZ_CP095852.1	1	0	0	0	1	0	0	0
NZ_CP095857.1	0	9	0	0	0	0	0	0
NZ_CP095858.1	1	0	13	0	0	0	0	0
NZ_CP095859.1	0	1	0	0	1	0	0	0
NZ_CP095868.1	0	0	6	0	0	0	0	0
NZ_CP095875.1	1	0	0	0	1	0	0	0
NZ_CP095921.1	1	0	0	0	0	1	0	0
NZ_CP095924.1	1	11	0	0	0	0	1	0
NZ_CP096020.1	0	0	0	0	1	0	0	0
NZ_CP096022.1	1	0	0	0	0	0	0	0
NZ_CP096037.1	1	0	0	0	0	0	0	0
NZ_CP096038.1	0	0	0	0	1	0	0	0
NZ_CP096039.1	1	0	0	0	1	0	1	0
NZ_CP096049.1	0	0	0	0	3	0	1	0
NZ_CP096051.1	1	0	1	0	2	0	1	0
NZ_CP096052.1	1	0	1	0	1	0	1	0
NZ_CP096119.1	0	11	0	0	0	0	0	0
NZ_CP096121.1	0	0	6	0	0	0	0	0
NZ_CP096130.1	0	0	0	0	1	0	0	0
NZ_CP096150.1	0	0	0	1	1	0	0	0
NZ_CP096158.1	1	0	0	0	1	0	0	0
NZ_CP096162.1	1	0	0	0	1	0	0	0
NZ_CP096164.1	2	11	0	0	0	0	0	0
NZ_CP096167.1	2	11	0	0	0	0	0	0
NZ_CP096170.1	2	11	0	0	0	0	0	0
NZ_CP096173.1	0	1	0	0	0	0	0	0
NZ_CP096174.1	0	1	0	0	0	0	0	0
NZ_CP096176.1	0	10	0	0	0	0	0	0
NZ_CP096177.1	7	0	0	0	0	0	0	0
NZ_CP096178.1	0	12	0	0	1	0	0	0
NZ_CP096179.1	7	0	0	0	0	0	0	0
NZ_CP096180.1	2	11	0	0	0	0	0	0
NZ_CP096181.1	0	12	0	0	1	0	0	0
NZ_CP096188.1	0	12	0	0	0	0	0	0
NZ_CP096189.1	0	2	0	0	0	0	0	0
NZ_CP096190.1	8	0	0	0	0	0	0	0
NZ_CP096212.1	1	0	0	0	0	0	1	0
NZ_CP096220.1	0	0	0	0	1	0	1	0
NZ_CP096221.1	1	0	0	0	0	0	1	0
NZ_CP096229.1	8	0	0	0	0	0	0	0
NZ_CP096231.1	0	0	0	0	1	0	0	0
NZ_CP096232.1	0	12	0	0	0	0	0	0
NZ_CP096235.1	0	0	0	0	1	0	0	0
NZ_CP096236.1	0	12	0	0	0	0	0	0
NZ_CP096239.1	0	0	0	0	1	0	0	0
NZ_CP096240.1	0	12	0	0	0	0	0	0
NZ_CP096241.1	8	0	0	0	0	0	0	0
NZ_CP096243.1	0	0	0	0	1	0	0	0
NZ_CP096244.1	0	12	0	0	0	0	0	0
NZ_CP096252.1	8	0	0	0	0	0	0	0
NZ_CP096253.1	8	0	0	0	0	0	0	0
NZ_CP096254.1	3	0	0	0	0	0	0	0
NZ_CP096256.1	1	0	0	0	0	0	0	0
NZ_CP096257.1	8	0	0	0	0	0	0	0
NZ_CP096259.1	0	9	0	0	0	0	0	0
NZ_CP096261.1	1	0	0	0	0	1	0	0
NZ_CP096264.1	0	10	0	0	0	0	0	0
NZ_CP096265.1	0	0	0	0	1	1	0	0
NZ_CP096266.1	0	12	0	0	0	0	0	0
NZ_CP096275.1	2	0	0	0	0	0	0	0
NZ_CP096277.1	2	0	0	0	1	0	0	0
NZ_CP096283.1	0	12	0	0	0	0	1	0
NZ_CP096286.1	0	12	0	0	0	0	1	0
NZ_CP096288.1	0	12	0	0	0	0	1	0
NZ_CP096290.1	0	12	0	0	0	0	1	0
NZ_CP096295.1	0	12	0	0	0	0	1	0
NZ_CP096301.1	0	12	0	0	0	0	0	0
NZ_CP096303.1	2	12	0	0	0	0	0	0
NZ_CP096314.1	2	12	0	0	0	0	0	0
NZ_CP096316.1	0	12	0	0	0	0	1	0
NZ_CP096317.1	0	12	0	0	0	0	0	0
NZ_CP096319.1	2	12	0	0	0	0	0	0
NZ_CP096321.1	2	11	0	0	0	0	0	0
NZ_CP096324.1	2	11	0	0	0	0	0	0
NZ_CP096327.1	2	11	0	0	0	0	0	0
NZ_CP096329.1	2	11	0	0	0	0	0	0
NZ_CP096331.1	2	11	0	0	0	0	0	0
NZ_CP096333.1	6	12	0	0	0	0	1	0
NZ_CP096334.1	8	0	0	0	0	0	0	0
NZ_CP096336.1	6	12	0	0	0	0	1	0
NZ_CP096343.1	0	12	0	0	0	0	0	0
NZ_CP096344.1	2	11	0	0	0	0	0	0
NZ_CP096345.1	0	12	0	0	0	0	0	0
NZ_CP096347.1	6	11	0	0	0	0	0	0
NZ_CP096354.1	0	12	0	0	0	0	0	0
NZ_CP096355.1	2	11	0	0	0	0	0	0
NZ_CP096356.1	0	12	0	0	0	0	0	0
NZ_CP096358.1	0	12	0	0	0	0	1	0
NZ_CP096359.1	0	12	0	0	0	0	0	0
NZ_CP096361.1	0	12	0	0	0	0	0	0
NZ_CP096363.1	6	12	0	0	0	0	1	0
NZ_CP096365.1	6	12	0	0	0	0	1	0
NZ_CP096366.1	8	0	0	0	0	0	0	0
NZ_CP096368.1	2	11	0	0	0	0	0	0
NZ_CP096370.1	8	0	0	0	0	0	0	0
NZ_CP096372.1	8	0	0	0	0	0	0	0
NZ_CP096374.1	0	12	0	0	0	0	1	0
NZ_CP096375.1	2	11	0	0	0	0	0	0
NZ_CP096523.1	0	0	0	4	2	0	0	0
NZ_CP096527.1	1	0	0	3	1	0	0	0
NZ_CP096529.1	1	0	0	0	7	0	0	0
NZ_CP096531.1	0	0	0	4	2	0	0	0
NZ_CP096536.1	0	0	0	4	2	0	0	0
NZ_CP096564.1	0	0	0	0	2	0	0	0
NZ_CP096565.1	0	0	0	0	1	0	0	0
NZ_CP096566.1	0	0	0	0	1	0	0	0
NZ_CP096567.1	0	0	0	0	1	0	0	0
NZ_CP096568.1	1	0	0	0	1	0	0	0
NZ_CP096569.1	8	0	0	0	0	0	0	0
NZ_CP096584.1	0	0	0	0	1	1	0	0
NZ_CP096586.1	0	0	0	0	1	0	0	0
NZ_CP096588.1	0	11	0	0	0	0	0	0
NZ_CP096589.1	0	12	0	0	0	0	0	0
NZ_CP096595.1	0	0	0	0	1	0	0	0
NZ_CP096597.1	0	0	0	0	1	0	0	0
NZ_CP096662.1	1	0	0	0	0	0	0	0
NZ_CP096669.1	1	0	0	0	0	0	0	0
NZ_CP096685.1	0	0	0	0	1	0	0	0
NZ_CP096687.1	0	0	0	0	1	0	0	0
NZ_CP096689.1	1	12	0	0	0	0	0	0
NZ_CP096691.1	1	12	0	0	0	0	0	0
NZ_CP096695.1	0	12	0	0	0	0	0	0
NZ_CP096697.1	0	0	0	0	1	0	0	0
NZ_CP096699.1	0	0	0	0	1	0	0	0
NZ_CP096701.1	0	0	0	0	1	0	0	0
NZ_CP096703.1	0	12	0	0	0	0	0	0
NZ_CP096706.1	1	12	0	0	0	0	0	0
NZ_CP096708.1	0	12	0	0	0	0	0	0
NZ_CP096709.1	0	0	0	0	1	0	0	0
NZ_CP096711.1	0	0	0	0	1	0	0	0
NZ_CP096712.1	0	12	0	0	0	0	0	0
NZ_CP096716.1	0	12	0	0	0	0	0	0
NZ_CP096719.1	1	12	0	0	0	0	0	0
NZ_CP096721.1	0	0	0	0	1	0	0	0
NZ_CP096723.1	0	0	0	0	1	0	0	0
NZ_CP096725.1	0	12	0	0	0	0	0	0
NZ_CP096726.1	0	0	0	0	1	0	0	0
NZ_CP096728.1	0	0	0	0	1	0	0	0
NZ_CP096730.1	0	12	0	0	0	0	0	0
NZ_CP096732.1	0	0	0	0	1	0	0	0
NZ_CP096733.1	0	12	0	0	0	0	0	0
NZ_CP096736.1	0	12	0	0	0	0	0	0
NZ_CP096737.1	0	0	0	0	1	0	0	0
NZ_CP096739.1	1	12	0	0	0	0	0	0
NZ_CP096743.1	0	0	0	0	1	0	0	0
NZ_CP096744.1	1	12	0	0	0	0	0	0
NZ_CP096746.1	0	0	0	0	1	0	0	0
NZ_CP096748.1	0	0	0	0	1	0	0	0
NZ_CP096751.1	0	12	0	0	0	0	0	0
NZ_CP096752.1	0	0	0	0	1	0	0	0
NZ_CP096754.1	1	12	0	0	0	0	0	0
NZ_CP096756.1	1	12	0	0	0	0	0	0
NZ_CP096760.1	0	0	0	0	1	0	0	0
NZ_CP096763.1	1	12	0	0	0	0	0	0
NZ_CP096765.1	0	0	0	0	1	0	0	0
NZ_CP096767.1	0	0	0	0	1	0	0	0
NZ_CP096769.1	0	12	0	0	0	0	0	0
NZ_CP096770.1	0	0	0	0	1	0	0	0
NZ_CP096811.1	0	2	0	0	0	0	0	0
NZ_CP096815.1	0	12	0	0	1	0	0	0
NZ_CP096816.1	1	0	0	0	0	0	0	0
NZ_CP096823.1	1	0	0	0	0	0	0	0
NZ_CP096825.1	1	0	0	1	2	0	1	0
NZ_CP096826.1	2	0	0	1	1	0	1	0
NZ_CP096828.1	1	0	0	1	2	0	1	0
NZ_CP096831.1	1	0	15	0	0	0	0	0
NZ_CP096833.1	0	11	0	0	0	0	0	0
NZ_CP096835.1	0	12	0	0	0	0	0	0
NZ_CP096850.1	0	11	0	0	1	0	0	0
NZ_CP096851.1	0	12	0	0	1	0	0	0
NZ_CP096852.1	6	0	0	0	0	0	0	0
NZ_CP096895.1	0	0	0	0	1	0	0	0
NZ_CP096896.1	0	0	0	0	1	0	0	0
NZ_CP096903.1	0	9	11	0	1	0	0	0
NZ_CP096911.1	6	0	0	0	0	0	0	0
NZ_CP096914.1	0	0	13	0	0	0	1	0
NZ_CP096915.1	0	0	10	0	0	0	0	0
NZ_CP096922.1	6	0	0	0	0	0	0	0
NZ_CP096924.1	8	0	0	0	0	0	0	0
NZ_CP096928.1	1	0	0	0	0	1	0	0
NZ_CP096931.1	7	0	0	0	0	0	0	0
NZ_CP096933.1	7	0	0	0	0	0	0	0
NZ_CP096936.1	7	0	0	0	0	0	0	0
NZ_CP096947.1	1	0	2	0	0	0	0	0
NZ_CP096948.1	7	0	0	0	0	0	0	0
NZ_CP096951.1	1	0	0	0	0	1	0	0
NZ_CP096952.1	6	0	0	0	0	0	0	0
NZ_CP096954.1	7	0	0	0	0	0	0	0
NZ_CP096957.1	1	0	0	0	0	1	0	0
NZ_CP096959.1	0	0	10	0	0	0	0	0
NZ_CP096962.1	6	0	0	0	0	0	0	0
NZ_CP096963.1	1	0	0	0	0	1	0	0
NZ_CP096966.1	1	0	0	0	0	0	6	0
NZ_CP096967.1	0	0	0	0	2	0	7	0
NZ_CP096968.1	1	0	0	0	0	0	0	0
NZ_CP096977.1	1	0	15	0	0	0	0	0
NZ_CP096979.1	0	12	0	0	1	0	0	0
NZ_CP096981.1	0	0	0	0	1	0	0	0
NZ_CP097003.1	0	0	0	6	1	0	0	0
NZ_CP097007.1	0	0	0	6	1	0	0	0
NZ_CP097009.1	0	0	0	2	1	0	0	0
NZ_CP097011.1	0	0	0	6	2	0	0	0
NZ_CP097012.1	1	0	0	0	8	1	0	0
NZ_CP097013.1	0	0	0	0	1	0	0	0
NZ_CP097015.1	1	0	1	0	1	0	1	0
NZ_CP097016.1	0	0	0	2	3	0	0	0
NZ_CP097021.1	0	0	0	6	1	0	0	0
NZ_CP097023.1	1	0	1	0	0	0	1	0
NZ_CP097024.1	0	0	0	1	1	0	0	0
NZ_CP097026.1	0	0	0	2	1	0	0	0
NZ_CP097028.1	1	0	1	0	1	0	1	0
NZ_CP097029.1	0	0	0	2	3	0	0	0
NZ_CP097032.1	0	0	0	4	1	0	0	0
NZ_CP097033.1	0	0	0	0	1	0	0	0
NZ_CP097035.1	0	0	0	1	8	0	0	0
NZ_CP097036.1	0	0	0	3	3	0	0	0
NZ_CP097037.1	0	0	0	0	0	0	1	0
NZ_CP097039.1	0	0	0	5	2	0	0	0
NZ_CP097040.1	0	0	0	1	3	0	0	0
NZ_CP097043.1	0	0	0	1	0	0	0	0
NZ_CP097047.1	0	0	0	6	1	0	0	0
NZ_CP097049.1	0	0	0	0	1	0	0	0
NZ_CP097050.1	0	0	0	3	3	0	0	0
NZ_CP097057.1	0	0	0	3	3	0	0	0
NZ_CP097058.1	0	0	0	6	1	0	0	0
NZ_CP097060.1	0	0	0	3	3	0	0	0
NZ_CP097062.1	0	0	0	0	9	0	0	0
NZ_CP097063.1	0	0	0	5	1	0	0	0
NZ_CP097064.1	0	0	0	1	6	0	0	0
NZ_CP097067.1	0	0	0	6	1	0	0	0
NZ_CP097070.1	0	0	0	6	2	0	1	0
NZ_CP097071.1	0	0	0	3	3	0	0	0
NZ_CP097077.1	8	0	0	0	1	0	0	0
NZ_CP097078.1	1	0	0	0	0	0	0	0
NZ_CP097080.1	0	0	0	0	1	0	0	0
NZ_CP097081.1	8	0	0	0	0	0	0	0
NZ_CP097083.1	0	0	0	0	1	0	0	0
NZ_CP097084.1	8	0	0	0	0	0	0	0
NZ_CP097085.1	1	0	0	0	0	0	0	0
NZ_CP097096.1	0	12	0	0	0	0	0	0
NZ_CP097098.1	8	0	0	0	0	0	0	0
NZ_CP097104.1	1	1	0	0	0	1	0	0
NZ_CP097105.1	1	0	10	0	0	0	0	0
NZ_CP097106.1	7	0	0	0	0	0	0	0
NZ_CP097120.1	0	0	0	0	1	0	0	0
NZ_CP097150.1	0	0	0	0	1	0	0	0
NZ_CP097152.1	0	0	0	0	1	0	0	0
NZ_CP097156.1	0	0	0	0	1	0	0	0
NZ_CP097166.1	1	0	0	0	1	0	0	0
NZ_CP097171.1	0	9	0	0	0	0	0	0
NZ_CP097172.1	1	0	15	0	0	0	0	0
NZ_CP097174.1	0	1	0	0	1	0	0	0
NZ_CP097176.1	0	0	0	0	1	0	0	0
NZ_CP097187.1	1	0	0	0	1	0	0	0
NZ_CP097188.1	0	0	0	0	1	0	0	0
NZ_CP097191.1	1	10	0	0	0	0	0	0
NZ_CP097192.1	0	12	0	0	1	0	0	0
NZ_CP097194.1	7	0	0	0	0	0	0	0
NZ_CP097199.1	0	11	0	0	0	0	0	0
NZ_CP097200.1	0	12	0	0	1	0	0	0
NZ_CP097201.1	7	0	0	0	0	0	0	0
NZ_CP097214.1	0	12	0	0	0	0	0	0
NZ_CP097219.1	1	0	0	0	1	0	0	0
NZ_CP097221.1	0	1	0	0	0	0	0	0
NZ_CP097224.1	0	10	0	0	0	0	0	0
NZ_CP097226.1	0	12	0	0	0	0	0	0
NZ_CP097229.1	0	12	0	0	0	0	0	0
NZ_CP097233.1	0	10	0	0	0	0	0	0
NZ_CP097234.1	0	12	0	0	0	0	0	0
NZ_CP097238.1	0	10	0	0	0	0	0	0
NZ_CP097239.1	0	12	0	0	0	0	0	0
NZ_CP097254.1	0	11	0	0	0	0	0	0
NZ_CP097258.1	2	0	0	0	6	0	0	0
NZ_CP097259.1	2	0	0	1	5	0	1	0
NZ_CP097270.1	1	0	0	0	1	0	0	0
NZ_CP097287.1	7	0	0	0	0	0	0	0
NZ_CP097292.1	0	12	0	0	0	0	0	0
NZ_CP097295.1	0	12	0	0	0	0	0	0
NZ_CP097317.1	0	0	0	0	1	0	0	0
NZ_CP097321.1	0	0	0	0	1	0	0	0
NZ_CP097323.1	0	0	0	0	1	0	0	0
NZ_CP097343.1	0	11	0	0	0	0	0	0
NZ_CP097344.1	8	0	0	0	0	0	0	0
NZ_CP097345.1	0	0	12	0	0	0	1	0
NZ_CP097346.1	0	12	0	0	1	0	0	0
NZ_CP097350.1	1	0	0	0	1	0	0	0
NZ_CP097353.1	1	0	0	1	1	0	0	1
NZ_CP097357.1	1	0	7	0	0	0	2	1
NZ_CP097361.1	0	12	0	0	1	0	0	0
NZ_CP097364.1	0	11	0	0	0	0	0	0
NZ_CP097365.1	0	12	0	0	0	0	0	0
NZ_CP097366.1	1	0	15	0	0	0	0	0
NZ_CP097368.1	0	2	0	0	1	0	0	0
NZ_CP097371.1	0	12	0	0	1	0	0	0
NZ_CP097372.1	7	0	0	0	0	0	0	0
NZ_CP097381.1	2	11	0	0	0	0	0	0
NZ_CP097382.1	0	12	0	0	0	0	0	0
NZ_CP097386.1	0	0	0	0	1	0	0	0
NZ_CP097388.1	0	12	0	0	0	0	0	0
NZ_CP097389.1	0	0	0	0	1	0	0	0
NZ_CP097412.1	0	12	0	0	1	0	0	0
NZ_CP097413.1	0	0	13	0	0	0	1	0
NZ_CP097416.1	0	12	0	0	1	0	0	0
NZ_CP097417.1	0	0	13	0	0	0	1	0
NZ_CP097420.1	0	11	0	0	1	0	0	0
NZ_CP097422.1	0	0	12	0	0	0	1	0
NZ_CP097424.1	0	0	13	0	0	0	1	0
NZ_CP097427.1	1	0	15	0	0	0	0	0
NZ_CP097428.1	0	12	0	0	1	0	0	0
NZ_CP097429.1	0	0	13	0	0	0	1	0
NZ_CP097431.1	1	0	15	0	0	0	0	0
NZ_CP097432.1	0	12	0	0	1	0	0	0
NZ_CP097433.1	0	0	13	0	0	0	1	0
NZ_CP097481.1	0	0	0	0	2	0	0	8
NZ_CP097490.1	8	0	0	0	0	0	1	0
NZ_CP097491.1	0	0	13	0	0	0	1	0
NZ_CP097492.1	8	0	0	0	0	0	1	0
NZ_CP097494.1	7	0	0	0	0	0	0	0
NZ_CP097513.1	0	0	0	0	1	0	0	0
NZ_CP097515.1	0	0	0	0	1	0	0	0
NZ_CP097541.1	8	0	0	0	1	0	0	0
NZ_CP097543.1	8	0	0	0	1	0	0	0
NZ_CP097546.1	7	0	0	0	0	0	0	0
NZ_CP097548.1	8	0	0	0	1	0	0	0
NZ_CP097550.1	8	0	0	0	1	0	0	0
NZ_CP097553.1	7	0	0	0	0	0	0	0
NZ_CP097558.1	0	0	2	0	0	0	0	0
NZ_CP097624.1	0	0	0	0	1	0	0	0
NZ_CP097627.1	0	12	0	0	1	0	0	0
NZ_CP097628.1	0	12	0	0	1	0	0	0
NZ_CP097629.1	8	0	0	0	0	1	1	0
NZ_CP097634.1	7	0	0	0	1	0	1	0
NZ_CP097647.1	0	0	0	0	2	0	0	0
NZ_CP097652.1	0	0	0	0	1	0	0	0
NZ_CP097653.1	7	0	0	0	0	0	0	0
NZ_CP097656.1	7	0	0	0	0	0	0	0
NZ_CP097657.1	0	0	11	0	0	0	1	0
NZ_CP097662.1	0	7	0	0	0	0	0	0
NZ_CP097665.1	0	12	0	0	0	0	0	0
NZ_CP097666.1	0	11	0	0	0	0	0	0
NZ_CP097667.1	2	11	0	0	0	0	0	0
NZ_CP097668.1	0	1	0	0	2	0	0	0
NZ_CP097673.1	0	12	0	0	2	0	0	0
NZ_CP097678.1	0	10	0	0	0	0	0	0
NZ_CP097680.1	0	9	0	0	1	0	0	0
NZ_CP097682.1	0	1	0	0	0	0	0	0
NZ_CP097686.1	0	12	0	0	1	0	0	0
NZ_CP097687.1	0	12	0	0	1	0	0	0
NZ_CP097689.1	0	0	0	0	1	0	0	0
NZ_CP097690.1	0	10	0	0	0	0	0	0
NZ_CP097693.1	0	3	0	0	0	0	0	0
NZ_CP097698.1	0	12	0	0	0	0	0	0
NZ_CP097701.1	2	2	0	0	0	0	0	0
NZ_CP097704.1	0	12	0	0	0	0	0	0
NZ_CP097707.1	0	12	0	0	2	0	0	0
NZ_CP097708.1	0	2	0	0	0	0	0	0
NZ_CP097712.1	0	12	0	0	0	0	0	0
NZ_CP097713.1	1	0	15	0	0	0	0	0
NZ_CP097714.1	1	0	15	0	0	0	0	0
NZ_CP097715.1	7	0	0	0	0	0	0	0
NZ_CP097717.1	0	12	0	0	0	0	0	0
NZ_CP097718.1	7	0	0	0	0	0	0	0
NZ_CP097720.1	0	12	0	0	0	0	0	0
NZ_CP097722.1	0	11	0	0	1	0	0	0
NZ_CP097723.1	7	0	0	0	0	0	0	0
NZ_CP097725.1	7	0	0	0	0	0	0	0
NZ_CP097727.1	0	12	0	0	1	0	0	0
NZ_CP097728.1	1	0	15	0	0	0	0	0
NZ_CP097781.1	0	0	0	0	0	0	1	0
NZ_CP097782.1	1	0	0	1	1	0	0	0
NZ_CP097785.1	0	0	0	0	0	0	1	0
NZ_CP097786.1	1	0	0	1	1	0	0	0
NZ_CP097801.1	0	0	0	0	1	0	0	0
NZ_CP097830.1	6	0	0	0	0	0	0	0
NZ_CP097833.1	5	0	0	0	0	0	0	0
NZ_CP097835.1	6	0	0	0	0	0	0	0
NZ_CP097838.1	6	0	0	0	0	0	0	0
NZ_CP097842.1	6	0	0	0	0	0	0	0
NZ_CP097844.1	0	0	1	0	1	0	0	0
NZ_CP097845.1	0	0	1	0	1	0	0	0
NZ_CP097847.1	8	0	0	0	0	0	0	0
NZ_CP097860.1	8	0	0	0	0	0	0	0
NZ_CP097861.1	8	0	0	0	0	0	0	0
NZ_CP097871.1	0	12	0	0	0	0	0	0
NZ_CP097872.1	0	11	0	0	0	0	0	0
NZ_CP097985.1	2	0	0	0	1	0	0	0
NZ_CP098026.1	1	0	0	0	8	0	0	0
NZ_CP098027.1	0	0	0	6	1	0	0	0
NZ_CP098028.1	0	0	0	1	0	0	0	0
NZ_CP098037.1	2	0	0	1	1	0	0	0
NZ_CP098041.1	0	12	0	0	0	0	1	0
NZ_CP098042.1	1	12	0	0	0	0	0	0
NZ_CP098124.1	0	12	0	0	1	0	0	0
NZ_CP098127.1	0	10	0	0	0	0	0	0
NZ_CP098129.1	0	12	0	0	1	0	0	0
NZ_CP098132.1	0	12	0	0	1	0	0	0
NZ_CP098133.1	0	10	0	0	0	0	0	0
NZ_CP098135.1	0	10	0	0	0	0	0	0
NZ_CP098137.1	0	12	0	0	1	0	0	0
NZ_CP098138.1	0	12	0	0	0	0	0	0
NZ_CP098140.1	0	10	0	0	0	0	0	0
NZ_CP098142.1	0	12	0	0	1	0	0	0
NZ_CP098143.1	0	12	0	0	0	0	0	0
NZ_CP098146.1	0	0	0	0	1	0	0	0
NZ_CP098147.1	0	10	0	0	0	0	0	0
NZ_CP098150.1	0	12	0	0	1	0	0	0
NZ_CP098152.1	0	11	0	0	0	0	0	0
NZ_CP098153.1	1	0	0	0	0	0	0	0
NZ_CP098155.1	0	11	0	0	0	0	0	0
NZ_CP098156.1	0	10	0	0	0	0	0	0
NZ_CP098157.1	0	0	0	0	1	0	0	0
NZ_CP098158.1	1	0	0	0	0	0	0	0
NZ_CP098160.1	0	0	0	0	1	0	0	0
NZ_CP098162.1	0	0	0	0	1	0	0	0
NZ_CP098166.1	0	0	0	0	1	0	0	0
NZ_CP098168.1	0	0	0	0	1	0	0	0
NZ_CP098170.1	0	10	0	0	0	0	0	0
NZ_CP098172.1	0	12	0	0	1	0	0	0
NZ_CP098173.1	0	0	0	0	1	0	0	0
NZ_CP098176.1	0	12	0	0	1	0	0	0
NZ_CP098179.1	0	12	0	0	0	0	0	0
NZ_CP098180.1	1	0	15	0	0	0	0	0
NZ_CP098181.1	7	0	0	0	0	0	0	0
NZ_CP098184.1	0	11	0	0	0	0	0	0
NZ_CP098185.1	0	3	0	0	0	0	0	0
NZ_CP098191.1	1	0	15	0	0	0	0	0
NZ_CP098193.1	0	12	0	0	0	0	0	0
NZ_CP098194.1	0	12	0	0	1	0	0	0
NZ_CP098196.1	1	0	15	0	0	0	0	0
NZ_CP098198.1	1	0	15	0	0	0	0	0
NZ_CP098200.1	1	0	13	0	0	0	0	0
NZ_CP098204.1	0	12	0	0	1	0	0	0
NZ_CP098205.1	7	0	0	0	0	0	0	0
NZ_CP098207.1	0	9	0	0	0	0	0	0
NZ_CP098208.1	0	12	0	0	0	0	0	0
NZ_CP098212.1	1	0	15	0	0	0	0	0
NZ_CP098215.1	0	12	0	0	0	0	0	0
NZ_CP098218.1	8	0	0	0	0	0	0	0
NZ_CP098220.1	0	3	0	0	1	0	0	0
NZ_CP098221.1	0	12	0	0	1	0	0	0
NZ_CP098224.1	1	1	0	0	0	0	0	0
NZ_CP098228.1	0	9	0	0	0	0	0	0
NZ_CP098230.1	0	11	0	0	0	0	0	0
NZ_CP098232.1	0	9	0	0	0	0	0	0
NZ_CP098235.1	0	12	0	0	0	0	0	0
NZ_CP098236.1	0	10	0	0	0	0	0	0
NZ_CP098326.1	8	0	0	0	0	0	1	0
NZ_CP098331.1	5	0	0	0	0	0	0	0
NZ_CP098332.1	7	0	0	0	0	0	0	0
NZ_CP098334.1	2	11	0	0	0	0	0	0
NZ_CP098337.1	0	12	0	0	0	0	0	0
NZ_CP098339.1	0	12	0	0	0	0	0	0
